ID,length,Wt,DL,Hg,SamInEve,SpC,Event,SpC_Count2,SpC_EVENT
11293,16.75,-1,0,0.18,26,531,2369,10204,531_2369
11298,20.88,-1,0,0.2,26,531,2369,10204,531_2369
11299,20.88,-1,0,0.23,26,531,2369,10204,531_2369
11297,18.52,-1,0,0.2,26,531,2369,10204,531_2369
11294,22.06,-1,0,0.18,26,531,2369,10204,531_2369
11300,18.72,-1,0,0.25,26,531,2369,10204,531_2369
11296,21.12,-1,0,0.2,26,531,2369,10204,531_2369
11292,19.31,-1,0,0.17,26,531,2369,10204,531_2369
11291,21.08,-1,0,0.15,26,531,2369,10204,531_2369
11295,18.32,-1,0,0.2,26,531,2369,10204,531_2369
11302,22.06,-1,1,0.1,20,165,2370,1423,165_2370
11304,21.87,-1,0,0.1,20,165,2370,1423,165_2370
11309,24.63,-1,1,0.11,20,165,2370,1423,165_2370
11307,22.58,-1,1,0.1,20,165,2370,1423,165_2370
11310,25.1,-1,0,0.15,20,165,2370,1423,165_2370
11308,24.47,-1,1,0.1,20,165,2370,1423,165_2370
11306,26.71,-1,0,0.1,20,165,2370,1423,165_2370
11301,22.06,-1,1,0.1,20,165,2370,1423,165_2370
11305,26.28,-1,1,0.1,20,165,2370,1423,165_2370
11303,22.69,-1,1,0.1,20,165,2370,1423,165_2370
11316,15.76,-1,0,0.23,20,531,2370,10204,531_2370
11318,20.33,-1,0,0.37,20,531,2370,10204,531_2370
11320,19.7,-1,0,0.53,20,531,2370,10204,531_2370
11312,16.55,-1,0,0.15,20,531,2370,10204,531_2370
11313,20.8,-1,0,0.15,20,531,2370,10204,531_2370
11315,19.11,-1,0,0.19,20,531,2370,10204,531_2370
11317,15.76,-1,0,0.26,20,531,2370,10204,531_2370
11311,15.29,-1,1,0.1,20,531,2370,10204,531_2370
11314,19.9,-1,0,0.19,20,531,2370,10204,531_2370
11319,17.97,-1,0,0.46,20,531,2370,10204,531_2370
11322,12.81,-1,0,0.19,15,317,2371,2119,317_2371
11323,17.34,-1,0,0.35,15,317,2371,2119,317_2371
11321,12.41,-1,0,0.16,15,317,2371,2119,317_2371
11324,13.59,-1,0,0.14,15,328,2371,10267,328_2371
11329,18.72,-1,0,0.54,15,328,2371,10267,328_2371
11328,17.34,-1,0,0.49,15,328,2371,10267,328_2371
11327,13,-1,0,0.19,15,328,2371,10267,328_2371
11325,13,-1,0,0.16,15,328,2371,10267,328_2371
11326,13,-1,0,0.18,15,328,2371,10267,328_2371
11335,21.08,-1,0,0.36,15,531,2371,10204,531_2371
11332,14.97,-1,0,0.16,15,531,2371,10204,531_2371
11333,15.37,-1,0,0.16,15,531,2371,10204,531_2371
11334,15.37,-1,0,0.19,15,531,2371,10204,531_2371
11330,15.56,-1,0,0.15,15,531,2371,10204,531_2371
11331,14.58,-1,0,0.16,15,531,2371,10204,531_2371
11339,27.58,-1,0,0.13,20,165,2372,1423,165_2372
11336,19.31,-1,1,0.1,20,165,2372,1423,165_2372
11340,27.58,-1,0,0.13,20,165,2372,1423,165_2372
11337,15.96,-1,1,0.1,20,165,2372,1423,165_2372
11338,23.05,-1,0,0.11,20,165,2372,1423,165_2372
11341,26,-1,0,0.15,20,165,2372,1423,165_2372
11342,24.63,-1,0,0.19,20,165,2372,1423,165_2372
11343,28.37,-1,0,0.21,20,165,2372,1423,165_2372
11344,23.44,-1,0,0.26,20,165,2372,1423,165_2372
11345,21.47,-1,0,0.27,20,165,2372,1423,165_2372
11354,24.82,-1,0,0.86,20,531,2372,10204,531_2372
11347,16.75,-1,1,0.1,20,531,2372,10204,531_2372
11355,25.02,-1,0,0.96,20,531,2372,10204,531_2372
11351,22.06,-1,0,0.26,20,531,2372,10204,531_2372
11346,14.97,-1,1,0.1,20,531,2372,10204,531_2372
11352,23.84,-1,0,0.37,20,531,2372,10204,531_2372
11353,21.67,-1,0,0.86,20,531,2372,10204,531_2372
11350,15.76,-1,0,0.18,20,531,2372,10204,531_2372
11349,18.32,-1,0,0.13,20,531,2372,10204,531_2372
11348,19.31,-1,1,0.1,20,531,2372,10204,531_2372
11357,20.09,-1,0,0.17,20,165,2373,1423,165_2373
11359,22.85,-1,0,0.3,20,165,2373,1423,165_2373
11358,21.28,-1,0,0.17,20,165,2373,1423,165_2373
11356,19.5,-1,0,0.12,20,165,2373,1423,165_2373
11360,22.46,-1,0,0.3,20,165,2373,1423,165_2373
11361,23.05,-1,0,0.36,20,165,2373,1423,165_2373
11365,27.58,-1,0,0.46,20,165,2373,1423,165_2373
11362,23.64,-1,0,0.41,20,165,2373,1423,165_2373
11363,19.31,-1,0,0.45,20,165,2373,1423,165_2373
11364,24.82,-1,0,0.45,20,165,2373,1423,165_2373
11370,16.94,-1,0,0.27,20,188,2373,1217,188_2373
11374,27.78,-1,0,0.47,20,188,2373,1217,188_2373
11366,20.29,-1,0,0.24,20,188,2373,1217,188_2373
11367,21.67,-1,0,0.24,20,188,2373,1217,188_2373
11371,22.85,-1,0,0.4,20,188,2373,1217,188_2373
11368,19.5,-1,0,0.24,20,188,2373,1217,188_2373
11369,16.75,-1,0,0.25,20,188,2373,1217,188_2373
11372,26.4,-1,0,0.42,20,188,2373,1217,188_2373
11375,28.37,-1,0,0.72,20,188,2373,1217,188_2373
11373,24.63,-1,0,0.44,20,188,2373,1217,188_2373
11376,8.87,-1,0,0.28,13,21,2374,855,21_2374
11381,8.67,-1,0,0.36,13,21,2374,855,21_2374
11379,8.08,-1,0,0.34,13,21,2374,855,21_2374
11382,8.27,-1,0,0.37,13,21,2374,855,21_2374
11385,7.49,-1,0,0.42,13,21,2374,855,21_2374
11384,8.47,-1,0,0.38,13,21,2374,855,21_2374
11383,7.88,-1,0,0.38,13,21,2374,855,21_2374
11380,7.88,-1,0,0.35,13,21,2374,855,21_2374
11377,9.06,-1,0,0.32,13,21,2374,855,21_2374
11378,9.06,-1,0,0.32,13,21,2374,855,21_2374
11388,13.79,-1,0,0.43,13,317,2374,2119,317_2374
11387,13,-1,0,0.4,13,317,2374,2119,317_2374
11386,12.61,-1,0,0.27,13,317,2374,2119,317_2374
11393,22.66,-1,1,0.1,38,165,2375,1423,165_2375
11394,26.2,-1,1,0.1,38,165,2375,1423,165_2375
11395,26.4,-1,1,0.1,38,165,2375,1423,165_2375
11397,27.97,-1,0,0.14,38,165,2375,1423,165_2375
11398,22.85,-1,0,0.18,38,165,2375,1423,165_2375
11396,20.88,-1,0,0.11,38,165,2375,1423,165_2375
11389,19.11,-1,1,0.1,38,165,2375,1423,165_2375
11391,22.46,-1,1,0.1,38,165,2375,1423,165_2375
11390,21.08,-1,1,0.1,38,165,2375,1423,165_2375
11392,27.78,-1,1,0.1,38,165,2375,1423,165_2375
11406,19.7,-1,0,0.49,38,238,2375,3254,238_2375
11401,16.75,-1,1,0.1,38,238,2375,3254,238_2375
11405,19.31,-1,0,0.39,38,238,2375,3254,238_2375
11403,20.88,-1,0,0.1,38,238,2375,3254,238_2375
11404,18.12,-1,0,0.17,38,238,2375,3254,238_2375
11402,15.56,-1,1,0.1,38,238,2375,3254,238_2375
11399,15.37,-1,1,0.1,38,238,2375,3254,238_2375
11400,14.78,-1,1,0.1,38,238,2375,3254,238_2375
11415,6.7,-1,1,0.1,38,445,2375,2205,445_2375
11412,5.91,-1,1,0.1,38,445,2375,2205,445_2375
11409,6.3,-1,1,0.1,38,445,2375,2205,445_2375
11414,6.3,-1,1,0.1,38,445,2375,2205,445_2375
11407,6.3,-1,1,0.1,38,445,2375,2205,445_2375
11413,6.3,-1,1,0.1,38,445,2375,2205,445_2375
11410,6.11,-1,1,0.1,38,445,2375,2205,445_2375
11411,6.7,-1,1,0.1,38,445,2375,2205,445_2375
11408,6.5,-1,1,0.1,38,445,2375,2205,445_2375
11416,7.09,-1,1,0.1,38,445,2375,2205,445_2375
11424,22.46,-1,0,0.29,38,531,2375,10204,531_2375
11419,17.73,-1,1,0.1,38,531,2375,10204,531_2375
11421,15.56,-1,0,0.12,38,531,2375,10204,531_2375
11423,21.47,-1,0,0.29,38,531,2375,10204,531_2375
11418,15.56,-1,1,0.1,38,531,2375,10204,531_2375
11425,22.85,-1,0,0.32,38,531,2375,10204,531_2375
11422,18.91,-1,0,0.19,38,531,2375,10204,531_2375
11420,18.32,-1,1,0.1,38,531,2375,10204,531_2375
11417,15.96,-1,1,0.1,38,531,2375,10204,531_2375
11426,22.46,-1,0,0.56,38,531,2375,10204,531_2375
11427,21.32,-1,1,0.1,29,188,2376,1217,188_2376
11428,22.82,-1,0,0.12,29,188,2376,1217,188_2376
11429,18.01,-1,0,0.13,29,188,2376,1217,188_2376
11431,25.62,-1,0,0.17,29,188,2376,1217,188_2376
11432,25.52,-1,0,0.17,29,188,2376,1217,188_2376
11434,24.02,-1,0,0.21,29,188,2376,1217,188_2376
11433,21.42,-1,0,0.2,29,188,2376,1217,188_2376
11435,22.12,-1,0,0.31,29,188,2376,1217,188_2376
11436,25.12,-1,0,0.32,29,188,2376,1217,188_2376
11430,25.32,-1,0,0.15,29,188,2376,1217,188_2376
11437,15.71,-1,0,0.11,29,317,2376,2119,317_2376
11448,16.51,-1,0,0.67,29,317,2376,2119,317_2376
11444,15.51,-1,0,0.32,29,317,2376,2119,317_2376
11449,18.91,-1,0,0.77,29,317,2376,2119,317_2376
11447,16.01,-1,0,0.49,29,317,2376,2119,317_2376
11442,15.61,-1,0,0.21,29,317,2376,2119,317_2376
11439,14.31,-1,0,0.12,29,317,2376,2119,317_2376
11446,16.01,-1,0,0.4,29,317,2376,2119,317_2376
11445,18.21,-1,0,0.36,29,317,2376,2119,317_2376
11441,15.11,-1,0,0.21,29,317,2376,2119,317_2376
11440,15.71,-1,0,0.12,29,317,2376,2119,317_2376
11443,13.41,-1,0,0.24,29,317,2376,2119,317_2376
11438,13.11,-1,0,0.12,29,317,2376,2119,317_2376
11452,18.41,-1,0,0.27,29,531,2376,10204,531_2376
11455,17.21,-1,0,0.33,29,531,2376,10204,531_2376
11450,13.31,-1,0,0.13,29,531,2376,10204,531_2376
11453,16.91,-1,0,0.28,29,531,2376,10204,531_2376
11451,14.71,-1,0,0.13,29,531,2376,10204,531_2376
11454,19.51,-1,0,0.32,29,531,2376,10204,531_2376
11457,23.72,-1,0,0.17,29,188,2377,1217,188_2377
11462,22.02,-1,0,0.36,29,188,2377,1217,188_2377
11458,19.61,-1,0,0.18,29,188,2377,1217,188_2377
11459,29.52,-1,0,0.18,29,188,2377,1217,188_2377
11460,21.82,-1,0,0.19,29,188,2377,1217,188_2377
11461,27.32,-1,0,0.31,29,188,2377,1217,188_2377
11464,25.02,-1,0,0.43,29,188,2377,1217,188_2377
11463,37.53,-1,0,0.39,29,188,2377,1217,188_2377
11456,23.52,-1,0,0.16,29,188,2377,1217,188_2377
11465,24.42,-1,0,0.1,29,509,2377,487,509_2377
11470,21.52,-1,0,0.15,29,509,2377,487,509_2377
11466,24.52,-1,1,0.1,29,509,2377,487,509_2377
11467,20.02,-1,1,0.1,29,509,2377,487,509_2377
11468,13.21,-1,0,0.11,29,509,2377,487,509_2377
11469,16.01,-1,0,0.12,29,509,2377,487,509_2377
11471,20.82,-1,0,0.22,29,509,2377,487,509_2377
11472,26.52,-1,0,0.23,29,509,2377,487,509_2377
11473,23.52,-1,0,0.37,29,509,2377,487,509_2377
11474,26.42,-1,0,0.44,29,509,2377,487,509_2377
11484,30.02,-1,0,0.93,29,531,2377,10204,531_2377
11476,15.31,-1,0,0.11,29,531,2377,10204,531_2377
11475,15.01,-1,1,0.1,29,531,2377,10204,531_2377
11479,18.51,-1,0,0.24,29,531,2377,10204,531_2377
11483,24.52,-1,0,0.87,29,531,2377,10204,531_2377
11481,21.42,-1,0,0.32,29,531,2377,10204,531_2377
11478,18.11,-1,0,0.21,29,531,2377,10204,531_2377
11480,20.42,-1,0,0.3,29,531,2377,10204,531_2377
11477,16.01,-1,0,0.14,29,531,2377,10204,531_2377
11482,22.02,-1,0,0.33,29,531,2377,10204,531_2377
11493,21.67,-1,0,0.27,9,238,2378,3254,238_2378
11485,15.56,-1,0,0.1,9,238,2378,3254,238_2378
11489,19.31,-1,0,0.23,9,238,2378,3254,238_2378
11490,20.29,-1,0,0.23,9,238,2378,3254,238_2378
11487,16.55,-1,0,0.17,9,238,2378,3254,238_2378
11492,20.69,-1,0,0.27,9,238,2378,3254,238_2378
11491,19.9,-1,0,0.27,9,238,2378,3254,238_2378
11488,18.12,-1,0,0.2,9,238,2378,3254,238_2378
11486,15.56,-1,0,0.14,9,238,2378,3254,238_2378
11494,11.62,-1,1,0.1,34,57,2379,1114,57_2379
11496,14.58,-1,0,0.16,34,57,2379,1114,57_2379
11495,13,-1,1,0.1,34,57,2379,1114,57_2379
11498,6.9,-1,1,0.1,34,286,2379,2861,286_2379
11499,6.3,-1,1,0.1,34,286,2379,2861,286_2379
11497,6.5,-1,1,0.1,34,286,2379,2861,286_2379
11501,13.99,-1,0,0.18,34,317,2379,2119,317_2379
11503,15.17,-1,0,0.22,34,317,2379,2119,317_2379
11508,15.56,-1,0,0.32,34,317,2379,2119,317_2379
11506,13.79,-1,0,0.26,34,317,2379,2119,317_2379
11502,14.97,-1,0,0.21,34,317,2379,2119,317_2379
11504,13.99,-1,0,0.24,34,317,2379,2119,317_2379
11505,15.17,-1,0,0.25,34,317,2379,2119,317_2379
11509,15.37,-1,0,0.34,34,317,2379,2119,317_2379
11507,13.99,-1,0,0.31,34,317,2379,2119,317_2379
11500,14.18,-1,0,0.16,34,317,2379,2119,317_2379
11520,13.2,-1,0,0.91,34,341,2379,418,341_2379
11519,13,-1,0,0.79,34,341,2379,418,341_2379
11517,13.4,-1,0,0.46,34,341,2379,418,341_2379
11510,10.24,-1,1,0.1,34,341,2379,418,341_2379
11513,10.24,-1,0,0.25,34,341,2379,418,341_2379
11512,11.82,-1,0,0.18,34,341,2379,418,341_2379
11514,12.21,-1,0,0.27,34,341,2379,418,341_2379
11518,13.2,-1,0,0.58,34,341,2379,418,341_2379
11515,10.64,-1,0,0.28,34,341,2379,418,341_2379
11516,11.03,-1,0,0.28,34,341,2379,418,341_2379
11511,11.03,-1,0,0.16,34,341,2379,418,341_2379
11524,12.02,-1,0,0.18,34,445,2379,2205,445_2379
11526,10.24,-1,0,0.26,34,445,2379,2205,445_2379
11522,9.46,-1,1,0.1,34,445,2379,2205,445_2379
11527,12.21,-1,0,0.98,34,445,2379,2205,445_2379
11525,11.03,-1,0,0.22,34,445,2379,2205,445_2379
11523,9.46,-1,0,0.14,34,445,2379,2205,445_2379
11521,9.65,-1,1,0.1,34,445,2379,2205,445_2379
11529,27.78,-1,1,0.1,19,165,2380,1423,165_2380
11531,26.4,-1,1,0.1,19,165,2380,1423,165_2380
11533,22.46,-1,0,0.12,19,165,2380,1423,165_2380
11534,19.5,-1,0,0.13,19,165,2380,1423,165_2380
11535,25.41,-1,0,0.17,19,165,2380,1423,165_2380
11536,22.66,-1,0,0.17,19,165,2380,1423,165_2380
11537,21.87,-1,0,0.19,19,165,2380,1423,165_2380
11532,20.49,-1,0,0.12,19,165,2380,1423,165_2380
11530,25.22,-1,1,0.1,19,165,2380,1423,165_2380
11528,27.19,-1,1,0.1,19,165,2380,1423,165_2380
11544,31.13,-1,0,0.22,19,188,2380,1217,188_2380
11539,21.67,-1,0,0.12,19,188,2380,1217,188_2380
11540,21.47,-1,0,0.15,19,188,2380,1217,188_2380
11541,19.7,-1,0,0.16,19,188,2380,1217,188_2380
11543,20.69,-1,0,0.22,19,188,2380,1217,188_2380
11545,21.67,-1,0,0.26,19,188,2380,1217,188_2380
11546,20.88,-1,0,0.37,19,188,2380,1217,188_2380
11542,21.87,-1,0,0.16,19,188,2380,1217,188_2380
11538,20.29,-1,0,0.11,19,188,2380,1217,188_2380
11547,13.99,-1,0,0.29,16,188,2381,1217,188_2381
11548,18.32,-1,0,0.38,16,188,2381,1217,188_2381
11552,18.32,-1,0,0.8,16,188,2381,1217,188_2381
11549,20.88,-1,0,0.46,16,188,2381,1217,188_2381
11550,23.05,-1,0,0.53,16,188,2381,1217,188_2381
11551,25.02,-1,0,0.59,16,188,2381,1217,188_2381
11556,20.49,-1,0,0.32,16,531,2381,10204,531_2381
11559,19.7,-1,0,0.47,16,531,2381,10204,531_2381
11562,20.88,-1,0,0.79,16,531,2381,10204,531_2381
11557,13.4,-1,0,0.35,16,531,2381,10204,531_2381
11554,18.72,-1,0,0.29,16,531,2381,10204,531_2381
11561,22.66,-1,0,0.53,16,531,2381,10204,531_2381
11558,17.53,-1,0,0.44,16,531,2381,10204,531_2381
11560,22.06,-1,0,0.51,16,531,2381,10204,531_2381
11555,14.58,-1,0,0.3,16,531,2381,10204,531_2381
11553,14.58,-1,0,0.2,16,531,2381,10204,531_2381
11563,18.52,-1,1,0.1,18,165,2382,1423,165_2382
11564,21.28,-1,1,0.1,18,165,2382,1423,165_2382
11567,19.31,-1,1,0.1,18,165,2382,1423,165_2382
11568,19.5,-1,1,0.1,18,165,2382,1423,165_2382
11570,22.46,-1,1,0.1,18,165,2382,1423,165_2382
11572,23.25,-1,0,0.14,18,165,2382,1423,165_2382
11571,23.25,-1,1,0.1,18,165,2382,1423,165_2382
11569,19.7,-1,1,0.1,18,165,2382,1423,165_2382
11566,22.46,-1,1,0.1,18,165,2382,1423,165_2382
11565,28.37,-1,1,0.1,18,165,2382,1423,165_2382
11573,20.49,-1,0,0.15,18,188,2382,1217,188_2382
11578,19.7,-1,0,0.4,18,188,2382,1217,188_2382
11574,21.67,-1,0,0.16,18,188,2382,1217,188_2382
11580,34.28,-1,0,0.94,18,188,2382,1217,188_2382
11575,19.5,-1,0,0.18,18,188,2382,1217,188_2382
11577,24.43,-1,0,0.32,18,188,2382,1217,188_2382
11579,21.08,-1,0,0.43,18,188,2382,1217,188_2382
11576,24.23,-1,0,0.28,18,188,2382,1217,188_2382
11582,14.58,-1,1,0.1,9,317,2383,2119,317_2383
11583,12.02,-1,0,0.16,9,317,2383,2119,317_2383
11585,18.91,-1,1,0.1,9,531,2383,10204,531_2383
11589,19.11,-1,0,0.77,9,531,2383,10204,531_2383
11587,18.91,-1,0,0.35,9,531,2383,10204,531_2383
11588,20.69,-1,0,0.75,9,531,2383,10204,531_2383
11586,17.73,-1,0,0.18,9,531,2383,10204,531_2383
11584,16.15,-1,0,0.1,9,531,2383,10204,531_2383
11591,14.97,-1,1,0.1,20,165,2384,1423,165_2384
11593,19.31,-1,0,0.1,20,165,2384,1423,165_2384
11595,20.88,-1,0,0.13,20,165,2384,1423,165_2384
11597,22.06,-1,0,0.15,20,165,2384,1423,165_2384
11599,22.85,-1,0,0.3,20,165,2384,1423,165_2384
11598,22.06,-1,0,0.21,20,165,2384,1423,165_2384
11596,20.09,-1,0,0.14,20,165,2384,1423,165_2384
11594,20.49,-1,0,0.11,20,165,2384,1423,165_2384
11592,17.73,-1,0,0.1,20,165,2384,1423,165_2384
11590,13.4,-1,1,0.1,20,165,2384,1423,165_2384
11600,20.88,-1,1,0.1,20,188,2384,1217,188_2384
11601,24.43,-1,1,0.1,20,188,2384,1217,188_2384
11603,21.28,-1,1,0.1,20,188,2384,1217,188_2384
11604,20.88,-1,0,0.1,20,188,2384,1217,188_2384
11605,21.67,-1,1,0.1,20,188,2384,1217,188_2384
11606,21.67,-1,1,0.1,20,188,2384,1217,188_2384
11607,21.28,-1,0,0.12,20,188,2384,1217,188_2384
11609,24.43,-1,0,0.13,20,188,2384,1217,188_2384
11608,24.43,-1,0,0.13,20,188,2384,1217,188_2384
11602,20.49,-1,1,0.1,20,188,2384,1217,188_2384
11612,12.61,-1,1,0.1,20,133,2385,39,133_2385
11611,11.82,-1,1,0.1,20,133,2385,39,133_2385
11610,12.21,-1,1,0.1,20,133,2385,39,133_2385
11613,12.61,-1,1,0.1,20,133,2385,39,133_2385
11614,12.61,-1,1,0.1,20,133,2385,39,133_2385
11615,12.21,-1,1,0.1,20,133,2385,39,133_2385
11616,12.61,-1,1,0.1,20,133,2385,39,133_2385
11617,12.61,-1,1,0.1,20,133,2385,39,133_2385
11618,16.94,-1,1,0.1,20,509,2385,487,509_2385
11619,16.55,-1,1,0.1,20,509,2385,487,509_2385
11622,17.34,-1,1,0.1,20,509,2385,487,509_2385
11620,17.73,-1,1,0.1,20,509,2385,487,509_2385
11624,16.94,-1,1,0.1,20,509,2385,487,509_2385
11621,19.7,-1,1,0.1,20,509,2385,487,509_2385
11623,19.7,-1,1,0.1,20,509,2385,487,509_2385
11625,16.55,-1,1,0.1,20,509,2385,487,509_2385
11626,16.55,-1,1,0.1,20,509,2385,487,509_2385
11627,18.91,-1,1,0.1,20,509,2385,487,509_2385
11629,34.67,-1,0,0.29,20,522,2385,1454,522_2385
11628,29.94,-1,1,0.1,20,522,2385,1454,522_2385
11632,13.2,-1,0,0.2,5,509,2386,487,509_2386
11631,10.95,-1,0,0.2,5,509,2386,487,509_2386
11630,10.36,-1,0,0.2,5,509,2386,487,509_2386
11633,16.39,-1,0,0.27,5,509,2386,487,509_2386
11634,11.98,-1,0,0.3,5,509,2386,487,509_2386
11640,8.67,-1,0,0.35,10,21,2387,855,21_2387
11641,8.08,-1,0,0.38,10,21,2387,855,21_2387
11643,10.05,-1,0,0.54,10,21,2387,855,21_2387
11644,9.26,-1,0,0.55,10,21,2387,855,21_2387
11639,8.47,-1,0,0.34,10,21,2387,855,21_2387
11636,9.46,-1,0,0.33,10,21,2387,855,21_2387
11642,7.88,-1,0,0.41,10,21,2387,855,21_2387
11638,8.67,-1,0,0.34,10,21,2387,855,21_2387
11637,9.06,-1,0,0.33,10,21,2387,855,21_2387
11635,8.47,-1,0,0.26,10,21,2387,855,21_2387
11650,18.32,-1,0,0.31,10,165,2388,1423,165_2388
11652,18.12,-1,0,0.44,10,165,2388,1423,165_2388
11653,17.34,-1,0,0.53,10,165,2388,1423,165_2388
11654,16.94,-1,0,0.57,10,165,2388,1423,165_2388
11647,25.22,-1,0,0.19,10,165,2388,1423,165_2388
11646,17.93,-1,0,0.17,10,165,2388,1423,165_2388
11645,17.73,-1,0,0.16,10,165,2388,1423,165_2388
11648,18.12,-1,0,0.3,10,165,2388,1423,165_2388
11651,17.73,-1,0,0.34,10,165,2388,1423,165_2388
11649,17.34,-1,0,0.31,10,165,2388,1423,165_2388
11656,21.28,-1,0,0.2,20,188,2389,1217,188_2389
11659,24.43,-1,0,0.21,20,188,2389,1217,188_2389
11661,28.57,-1,0,0.25,20,188,2389,1217,188_2389
11660,24.43,-1,0,0.23,20,188,2389,1217,188_2389
11655,24.03,-1,0,0.19,20,188,2389,1217,188_2389
11657,26.79,-1,0,0.2,20,188,2389,1217,188_2389
11664,28.57,-1,0,0.3,20,188,2389,1217,188_2389
11663,34.67,-1,0,0.27,20,188,2389,1217,188_2389
11658,24.82,-1,0,0.21,20,188,2389,1217,188_2389
11662,22.26,-1,0,0.27,20,188,2389,1217,188_2389
11669,10.44,-1,0,0.4,20,445,2389,2205,445_2389
11665,9.06,-1,0,0.23,20,445,2389,2205,445_2389
11667,10.44,-1,0,0.33,20,445,2389,2205,445_2389
11668,10.44,-1,0,0.39,20,445,2389,2205,445_2389
11666,9.85,-1,0,0.23,20,445,2389,2205,445_2389
11672,14.58,-1,0,0.2,20,531,2389,10204,531_2389
11674,14.38,-1,0,0.22,20,531,2389,10204,531_2389
11670,14.38,-1,0,0.19,20,531,2389,10204,531_2389
11673,13.99,-1,0,0.21,20,531,2389,10204,531_2389
11671,14.38,-1,0,0.19,20,531,2389,10204,531_2389
11682,21.87,-1,0,0.35,20,105,2390,1306,105_2390
11678,18.91,-1,0,0.31,20,105,2390,1306,105_2390
11684,20.69,-1,0,0.59,20,105,2390,1306,105_2390
11680,22.06,-1,0,0.33,20,105,2390,1306,105_2390
11676,20.49,-1,0,0.2,20,105,2390,1306,105_2390
11683,19.11,-1,0,0.42,20,105,2390,1306,105_2390
11681,18.52,-1,0,0.33,20,105,2390,1306,105_2390
11679,19.5,-1,0,0.31,20,105,2390,1306,105_2390
11677,18.12,-1,0,0.24,20,105,2390,1306,105_2390
11675,19.7,-1,0,0.15,20,105,2390,1306,105_2390
11693,30.14,-1,0,0.69,20,188,2390,1217,188_2390
11692,28.57,-1,0,0.5,20,188,2390,1217,188_2390
11690,22.46,-1,0,0.46,20,188,2390,1217,188_2390
11686,27.58,-1,0,0.16,20,188,2390,1217,188_2390
11694,29.94,-1,0,0.82,20,188,2390,1217,188_2390
11691,24.03,-1,0,0.5,20,188,2390,1217,188_2390
11689,26.2,-1,0,0.36,20,188,2390,1217,188_2390
11687,29.16,-1,0,0.26,20,188,2390,1217,188_2390
11685,26,-1,0,0.15,20,188,2390,1217,188_2390
11688,26.4,-1,0,0.27,20,188,2390,1217,188_2390
11695,22.06,-1,0,0.25,12,188,2391,1217,188_2391
11696,23.05,-1,0,0.31,12,188,2391,1217,188_2391
11705,22.06,-1,0,0.58,12,531,2391,10204,531_2391
11700,15.37,-1,0,0.32,12,531,2391,10204,531_2391
11698,14.97,-1,0,0.24,12,531,2391,10204,531_2391
11701,19.11,-1,0,0.39,12,531,2391,10204,531_2391
11702,18.32,-1,0,0.41,12,531,2391,10204,531_2391
11706,21.28,-1,0,0.65,12,531,2391,10204,531_2391
11703,19.7,-1,0,0.46,12,531,2391,10204,531_2391
11699,15.37,-1,0,0.28,12,531,2391,10204,531_2391
11697,14.78,-1,0,0.22,12,531,2391,10204,531_2391
11704,17.34,-1,0,0.52,12,531,2391,10204,531_2391
11708,12.41,-1,1,0.1,14,317,2392,2119,317_2392
11710,13,-1,0,0.11,14,317,2392,2119,317_2392
11709,12.21,-1,0,0.11,14,317,2392,2119,317_2392
11707,12.61,-1,1,0.1,14,317,2392,2119,317_2392
11711,17.14,-1,0,0.15,14,531,2392,10204,531_2392
11714,17.53,-1,0,0.18,14,531,2392,10204,531_2392
11717,17.34,-1,0,0.27,14,531,2392,10204,531_2392
11712,20.09,-1,0,0.15,14,531,2392,10204,531_2392
11720,22.85,-1,0,0.44,14,531,2392,10204,531_2392
11716,21.28,-1,0,0.23,14,531,2392,10204,531_2392
11715,18.52,-1,0,0.21,14,531,2392,10204,531_2392
11713,17.53,-1,0,0.17,14,531,2392,10204,531_2392
11718,22.06,-1,0,0.3,14,531,2392,10204,531_2392
11719,24.23,-1,0,0.39,14,531,2392,10204,531_2392
11721,22.46,-1,0,0.11,10,509,2393,487,509_2393
11722,21.28,-1,0,0.12,10,509,2393,487,509_2393
11723,18.12,-1,0,0.15,10,509,2393,487,509_2393
11724,21.28,-1,0,0.15,10,509,2393,487,509_2393
11725,22.85,-1,0,0.16,10,509,2393,487,509_2393
11726,23.64,-1,0,0.17,10,509,2393,487,509_2393
11727,23.25,-1,0,0.2,10,509,2393,487,509_2393
11728,23.64,-1,0,0.2,10,509,2393,487,509_2393
11729,26,-1,0,0.27,10,509,2393,487,509_2393
11730,27.19,-1,0,0.29,10,509,2393,487,509_2393
11731,16.55,-1,1,0.1,20,97,2394,18,97_2394
11732,15.37,-1,1,0.1,20,97,2394,18,97_2394
11733,16.94,-1,1,0.1,20,97,2394,18,97_2394
11734,18.91,-1,1,0.1,20,97,2394,18,97_2394
11735,17.73,-1,1,0.1,20,97,2394,18,97_2394
11739,18.12,-1,0,0.2,20,97,2394,18,97_2394
11736,18.12,-1,1,0.1,20,97,2394,18,97_2394
11737,18.91,-1,0,0.11,20,97,2394,18,97_2394
11738,16.55,-1,0,0.19,20,97,2394,18,97_2394
11740,17.93,-1,0,0.21,20,97,2394,18,97_2394
11750,18.52,-1,0,0.3,20,105,2394,1306,105_2394
11742,15.37,-1,1,0.1,20,105,2394,1306,105_2394
11746,17.34,-1,0,0.2,20,105,2394,1306,105_2394
11748,19.7,-1,0,0.21,20,105,2394,1306,105_2394
