ID,Hg,DL
78828,0.12,0
78826,0.06,0
78834,0.62,0
78840,0.92,0
78836,0.41,0
78838,0.6,0
78839,0.88,0
78837,0.41,0
78835,0.4,0
78841,1.2,0
78842,0.42,0
78843,0.64,0
78844,0.23,0
78845,0.65,0
78848,0.89,0
78853,1.8,0
78850,1.3,0
78846,0.81,0
78852,1.6,0
78849,1.1,0
78847,0.86,0
78851,1.5,0
78854,0.28,0
78855,0.09,0
78856,0.14,0
78859,0.26,0
78863,0.39,0
78861,0.32,0
78857,0.23,0
78862,0.33,0
78860,0.28,0
78858,0.24,0
78864,0.5,0
78865,0.2,0
78866,0.24,0
78868,0.14,0
78869,0.18,0
78867,0.1,0
78873,0.7,0
78871,0.59,0
78874,0.83,0
78872,0.67,0
78870,0.52,0
78879,0.41,0
78875,0.34,0
78877,0.37,0
78878,0.38,0
78876,0.37,0
78883,0.22,0
78881,0.18,0
78884,0.28,0
78882,0.2,0
78880,0.12,0
78890,0.47,0
78892,0.9,0
78886,0.35,0
78888,0.43,0
78891,0.53,0
78889,0.44,0
78887,0.42,0
78885,0.26,0
78893,0.92,0
78896,0.17,0
78894,0.09,0
78895,0.11,0
78900,0.29,0
78898,0.23,0
78899,0.24,0
78897,0.17,0
78901,0.59,0
78902,1.5,0
78903,0.17,0
78905,0.27,0
78906,0.31,0
78904,0.22,0
78907,0.13,0
78911,0.24,0
78909,0.15,0
78910,0.18,0
78908,0.14,0
78914,0.5,0
78918,0.78,0
78916,0.57,0
78913,0.49,0
78920,1,0
78917,0.71,0
78915,0.55,0
78919,0.86,0
78912,0.33,0
78923,0.15,0
78925,0.24,0
78921,0.11,0
78926,0.33,0
78924,0.2,0
78922,0.14,0
78928,0.15,0
78927,0.15,0
78930,0.1,0
78932,0.14,0
78933,0.17,0
78931,0.13,0
78929,0.05,0
78935,0.3,0
78940,0.68,0
78937,0.38,0
78939,0.58,0
78938,0.58,0
78936,0.34,0
78934,0.26,0
78941,0.23,0
78942,0.26,0
78945,0.35,0
78943,0.22,0
78946,0.54,0
78944,0.25,0
78947,0.19,0
78949,0.27,0
78948,0.24,0
78950,0.38,0
78953,0.53,0
78955,0.88,0
78954,0.78,0
78952,0.51,0
78951,0.4,0
78959,0.17,0
78957,0.1,0
78960,0.19,0
78958,0.17,0
78956,0.09,0
78961,0.04,0
78962,0.05,0
78963,0.22,0
78964,0.25,0
78965,0.1,0
78968,0.19,0
78970,0.32,0
78967,0.15,0
78972,0.65,0
78969,0.24,0
78971,0.53,0
78966,0.11,0
78978,0.23,0
78974,0.1,0
78976,0.11,0
78977,0.19,0
78975,0.1,0
78973,0.08,0
78981,0.18,0
78979,0.08,0
78980,0.15,0
78984,0.08,0
78986,0.12,0
78982,0.04,0
78985,0.09,0
78983,0.06,0
78987,0.11,0
78991,0.16,0
78993,0.35,0
78989,0.14,0
78994,0.51,0
78992,0.2,0
78990,0.14,0
78988,0.14,0
78998,0.17,0
79000,0.38,0
78996,0.14,0
78999,0.18,0
78997,0.14,0
78995,0.08,0
79001,0.04,0
79003,0.07,0
79004,0.09,0
79002,0.05,0
79005,0.2,0
79006,0.26,0
79009,0.06,0
79007,0.05,0
79010,0.07,0
79008,0.06,0
79011,0.26,0
79012,0.34,0
79013,0.2,0
79014,0.27,0
79016,0.36,0
79015,0.35,0
79017,0.09,0
79018,0.14,0
79019,0.1,0
79021,0.3,0
79025,0.4,0
79023,0.31,0
79026,0.54,0
79024,0.39,0
79022,0.31,0
79020,0.29,0
79027,0.34,0
79031,0.13,0
79029,0.1,0
79030,0.1,0
79028,0.08,0
79034,0.56,0
79036,0.59,0
79032,0.46,0
79035,0.57,0
79033,0.48,0
79046,0.71,0
79038,0.37,0
79042,0.52,0
79044,0.58,0
79040,0.52,0
79047,0.72,0
79045,0.66,0
79043,0.53,0
79041,0.52,0
79039,0.49,0
79037,0.27,0
79057,0.6,0
79049,0.29,0
79053,0.5,0
79055,0.54,0
79051,0.46,0
79058,0.61,0
79056,0.58,0
79054,0.53,0
79052,0.46,0
79050,0.33,0
79048,0.29,0
79059,0.16,0
79060,0.22,0
79062,0.35,0
79061,0.34,0
79063,0.06,0
79064,0.12,0
79065,0.17,0
79067,0.1,0
79066,0.09,0
79068,0.28,0
79070,0.68,0
79069,0.39,0
79072,0.72,0
79074,0.75,0
79075,0.95,0
79073,0.74,0
79071,0.41,0
79077,0.24,0
79076,0.2,0
79078,0.29,0
79079,0.17,0
79081,0.37,0
79082,0.38,0
79080,0.28,0
79083,0.08,0
79085,0.09,0
79084,0.09,0
79087,0.13,0
79089,0.22,0
79088,0.17,0
79086,0.13,0
79092,0.15,0
79094,0.28,0
79090,0.08,0
79093,0.16,0
79091,0.15,0
79096,0.23,0
79098,0.46,0
79097,0.39,0
79095,0.18,0
79104,0.84,0
79100,0.55,0
79106,1.2,0
79102,0.68,0
79105,1.1,0
79103,0.72,0
79101,0.57,0
79099,0.52,0
79107,0.2,0
79113,0.27,0
79109,0.21,0
79115,0.33,0
79111,0.23,0
79116,0.33,0
79114,0.31,0
79112,0.27,0
79110,0.23,0
79108,0.2,0
79117,0.13,0
79118,0.14,0
79120,0.16,0
79119,0.16,0
79126,0.46,0
79123,0.37,0
79129,0.79,0
79124,0.39,0
79127,0.48,0
79128,0.53,0
79125,0.41,0
79122,0.34,0
79121,0.23,0
79131,0.2,0
79133,0.27,0
79132,0.27,0
79130,0.16,0
79135,0.07,0
79134,0.06,0
79137,0.17,0
79138,0.2,0
79136,0.16,0
79140,0.23,0
79141,0.29,0
79139,0.11,0
79149,0.38,0
79144,0.28,0
79146,0.3,0
79143,0.25,0
79150,0.55,0
79148,0.33,0
79145,0.29,0
79147,0.33,0
79142,0.15,0
79152,0.5,0
79154,0.6,0
79153,0.5,0
79151,0.47,0
79155,0.13,0
79156,0.11,0
79158,0.19,0
79157,0.12,0
79160,0.31,0
79161,0.42,0
79159,0.18,0
79166,1,0
79162,0.46,0
79164,0.65,0
79165,0.86,0
79163,0.61,0
79168,0.52,0
79167,0.47,0
79170,0.11,0
79171,0.13,0
79169,0.1,0
79176,0.36,0
79172,0.19,0
79174,0.27,0
79175,0.32,0
79173,0.25,0
79177,0.1,0
79179,0.15,0
79178,0.15,0
79184,0.73,0
79180,0.19,0
79186,0.81,0
79182,0.48,0
79188,0.88,0
79185,0.79,0
79183,0.53,0
79181,0.31,0
79187,0.86,0
79194,0.39,0
79190,0.19,0
79196,0.71,0
79192,0.26,0
79195,0.41,0
79193,0.29,0
79191,0.2,0
79189,0.13,0
79199,0.42,0
79197,0.36,0
79198,0.41,0
79205,0.11,0
79201,0.07,0
79203,0.1,0
79204,0.1,0
79202,0.07,0
79200,0.06,0
79206,0.12,0
79208,0.13,0
79209,0.23,0
79207,0.12,0
79210,0.32,0
79216,0.58,0
79212,0.32,0
79214,0.52,0
79217,0.62,0
79215,0.57,0
79213,0.43,0
79211,0.3,0
79218,0.27,0
79219,0.32,0
79221,0.46,0
79222,0.55,0
79220,0.28,0
79225,0.17,0
79227,0.3,0
79223,0.14,0
79226,0.27,0
79224,0.15,0
79229,0.21,0
79228,0.21,0
79234,0.59,0
79230,0.19,0
79237,1.1,0
79232,0.46,0
79236,0.95,0
79233,0.59,0
79231,0.44,0
79235,0.66,0
79241,0.27,0
79239,0.23,0
79242,0.32,0
79240,0.25,0
79238,0.23,0
79248,0.77,0
79244,0.4,0
79250,0.98,0
79246,0.54,0
79249,0.96,0
79247,0.59,0
79245,0.46,0
79243,0.39,0
79253,0.26,0
79255,0.67,0
79251,0.11,0
79254,0.36,0
79252,0.14,0
79261,0.48,0
79257,0.28,0
79263,0.52,0
79259,0.43,0
79262,0.51,0
79260,0.43,0
79258,0.31,0
79256,0.21,0
79265,0.16,0
79267,0.24,0
79266,0.22,0
79264,0.13,0
79269,0.23,0
79268,0.15,0
79271,0.4,0
79270,0.35,0
79272,0.31,0
79274,0.38,0
79275,0.41,0
79273,0.34,0
79279,0.72,0
79278,0.48,0
79276,0.25,0
79277,0.41,0
79280,0.26,0
79281,0.32,0
79283,0.13,0
79282,0.13,0
79284,0.39,0
79288,0.69,0
79286,0.28,0
79287,0.53,0
79285,0.22,0
79291,0.22,0
79293,0.26,0
79290,0.2,0
79292,0.24,0
79289,0.15,0
79295,0.45,0
79297,0.52,0
79298,1.2,0
79296,0.5,0
79294,0.45,0
79300,0.48,0
79299,0.47,0
79303,0.14,0
79301,0.11,0
79302,0.11,0
79305,0.33,0
79306,0.42,0
79304,0.17,0
79307,1,0
79309,1.5,0
79308,1.4,0
79311,0.28,0
79313,0.32,0
79314,0.42,0
79312,0.31,0
79310,0.25,0
79318,0.3,0
79316,0.21,0
79319,0.31,0
79317,0.25,0
79315,0.17,0
79323,0.18,0
79321,0.064,0
79322,0.15,0
79320,0.047,0
79328,0.33,0
79332,0.44,0
79324,0.21,0
79334,0.7,0
79330,0.35,0
79326,0.26,0
79333,0.48,0
79331,0.42,0
79329,0.33,0
79327,0.32,0
79325,0.22,0
79342,0.37,0
79337,0.28,0
79344,0.43,0
79340,0.32,0
79335,0.21,0
79345,0.74,0
79343,0.42,0
79341,0.34,0
79338,0.28,0
79336,0.25,0
79339,0.31,0
79349,0.74,0
79347,0.47,0
79348,0.6,0
79346,0.3,0
79350,0.074,0
79354,0.23,0
79352,0.12,0
79353,0.2,0
79351,0.083,0
79361,1.6,0
79357,0.9,0
79359,1.3,0
79355,0.36,0
79360,1.4,0
79358,1,0
79356,0.38,0
79364,0.14,0
79363,0.1,0
79362,0.07,0
79368,0.48,0
79366,0.16,0
79367,0.16,0
79365,0.1,0
79371,0.048,0
79369,0.025,0
79372,0.089,0
79370,0.031,0
79377,0.12,0
79373,0.068,0
79375,0.075,0
79376,0.079,0
79374,0.073,0
79381,0.21,0
79378,0.11,0
79382,0.45,0
79380,0.21,0
79379,0.15,0
79385,0.31,0
79389,0.6,0
79387,0.43,0
79383,0.29,0
79388,0.52,0
79386,0.34,0
79384,0.3,0
79390,0.093,0
79391,0.15,0
79392,0.086,0
79393,0.14,0
79394,0.4,0
79400,1.2,0
79398,0.73,0
79397,0.58,0
79396,0.5,0
79402,1.4,0
79395,0.42,0
79401,1.3,0
79399,0.82,0
79403,0.42,0
79407,0.62,0
79405,0.58,0
79408,0.69,0
79406,0.61,0
79409,0.8,0
79404,0.45,0
79411,0.34,0
79410,0.17,0
79413,0.41,0
79412,0.37,0
79416,0.82,0
79414,0.54,0
79415,0.57,0
79417,0.49,0
79418,0.31,0
79419,0.54,0
79424,0.65,0
79422,0.63,0
79421,0.53,0
79425,0.9,0
79420,0.46,0
79423,0.64,0
79426,0.97,0
79427,1.3,0
79428,0.19,0
79430,0.45,0
79429,0.21,0
79432,0.16,0
79433,0.19,0
79434,0.26,0
79431,0.1,0
79437,0.51,0
79436,0.37,0
79438,0.61,0
79435,0.34,0
79443,0.29,0
79439,0.15,0
79444,0.31,0
79442,0.26,0
79441,0.26,0
79440,0.22,0
79445,0.08,0
79446,0.2,0
79447,0.28,0
79449,0.4,0
79450,0.52,0
79448,0.3,0
79452,0.09,0
79451,0.09,0
79453,0.05,0
79454,0.05,0
79457,0.47,0
79460,0.65,0
79458,0.48,0
79456,0.4,0
79459,0.49,0
79461,0.86,0
79455,0.31,0
79469,0.8,0
79465,0.41,0
79467,0.68,0
79464,0.39,0
79462,0.2,0
79470,0.81,0
79471,1.19,0
79468,0.69,0
79463,0.27,0
79466,0.43,0
79473,0.6,0
79472,0.52,0
79474,0.22,0
79476,0.33,0
79477,0.46,0
79475,0.14,0
79479,0.52,0
79478,0.25,0
79480,0.099,0
79481,0.13,0
79482,0.28,0
79483,0.04,0
79486,0.1,0
79487,0.04,0
79488,0.07,0
79489,0.14,0
79491,0.05,0
79492,0.05,0
79494,0.16,0
79493,0.04,0
79496,0.05,0
79497,0.02,0
79498,0.26,0
79499,0.3,0
79500,0.82,0
79506,0.32,0
79505,0.23,0
79504,0.22,0
79503,0.2,0
79502,0.13,0
79509,0.08,0
79508,0.08,0
79512,0.1,0
79513,0.07,0
79516,0.01,0
79517,0.17,0
79518,0.12,0
79523,0.08,0
79524,0.09,0
79519,0.05,0
79525,0.1,0
79522,0.08,0
79521,0.07,0
79526,0.1,0
79520,0.06,0
79527,0.11,0
79530,0.2,0
79529,0.13,0
79528,0.13,0
79531,0.26,0
79537,0.16,0
79532,0.09,0
79535,0.14,0
79536,0.15,0
79538,0.21,0
79533,0.1,0
79534,0.11,0
79539,0.04,0
79541,0.38,0
79540,0.08,0
79549,0.08,0
79546,0.03,0
79547,0.05,0
79542,0.03,0
79548,0.06,0
79544,0.03,0
79543,0.03,0
79545,0.03,0
79553,0.1,0
79552,0.06,0
79551,0.05,0
79550,0.05,0
79557,0.03,0
79558,0.03,0
79554,0.03,0
79559,0.03,0
79556,0.03,0
79555,0.03,0
79561,0.09,0
79565,0.31,0
79564,0.26,0
79563,0.15,0
79562,0.12,0
79567,0.05,0
79566,0.04,0
79569,0.06,0
79570,0.06,0
79568,0.06,0
79571,0.06,0
79572,0.03,0
79573,0.14,0
79575,0.02,0
79576,0.03,0
79577,0.02,0
79578,0.05,0
79579,0.01,0
79580,0.09,0
79582,0.09,0
79581,0.08,0
79583,0.06,0
79584,0.03,0
79585,0.07,0
79586,0.06,0
79587,0.1,0
79588,0.05,0
79589,0.09,0
79590,0.08,0
79591,0.04,0
79592,0.12,0
79593,0.06,0
79594,0.1,0
79596,0.06,0
79595,0.04,0
79597,0.1,0
79598,0.08,0
79599,0.1,0
79600,0.19,0
79602,0.1,0
79603,0.27,0
79609,0.28,0
79607,0.17,0
79606,0.15,0
79608,0.21,0
79604,0.09,0
79605,0.14,0
79613,0.74,0
79611,0.46,0
79612,0.61,0
79610,0.39,0
79614,0.11,0
79615,0.49,0
79619,1.1,0
79617,0.62,0
79618,0.78,0
79616,0.6,0
79622,0.83,0
79620,0.55,0
79621,0.73,0
79623,0.05,0
79624,0.12,0
79625,0.13,0
79630,0.18,0
79634,0.32,0
79631,0.2,0
79637,0.56,0
79632,0.23,0
79628,0.12,0
79635,0.33,0
79633,0.26,0
79636,0.42,0
79629,0.14,0
79627,0.09,0
79638,0.09,0
79639,0.07,0
79640,0.18,0
79641,0.64,0
79642,0.34,0
79643,0.69,0
79644,1.3,0
79645,0.08,0
79646,0.11,0
79648,0.13,0
79649,0.56,0
79647,0.11,0
79651,0.14,0
79652,0.22,0
79650,0.12,0
79653,0.44,0
79654,0.46,0
79657,0.37,0
79655,0.27,0
79658,0.92,0
79656,0.28,0
79659,0.21,0
79664,0.32,0
79661,0.24,0
79665,0.32,0
79663,0.27,0
79662,0.26,0
79660,0.22,0
79667,0.26,0
79668,0.38,0
79666,0.2,0
79669,0.23,0
79671,0.52,0
79670,0.39,0
79674,0.12,0
79673,0.11,0
79677,0.42,0
79675,0.21,0
79678,0.66,0
79676,0.33,0
79679,0.34,0
79682,0.4,0
79683,0.7,0
79680,0.34,0
79681,0.39,0
79684,0.21,0
79686,0.83,0
79685,0.8,0
79687,0.3,0
79688,0.34,0
79689,0.56,0
79690,0.6,0
79691,0.21,0
79692,0.78,0
79693,1,0
79695,0.23,0
79694,0.19,0
79699,0.3,0
79703,0.39,0
79702,0.33,0
79704,0.4,0
79700,0.31,0
79705,0.43,0
79697,0.27,0
79696,0.11,0
79706,0.48,0
79698,0.28,0
79701,0.32,0
79710,0.19,0
79712,0.22,0
79709,0.16,0
79711,0.19,0
79708,0.16,0
79707,0.13,0
79714,0.25,0
79715,0.3,0
79713,0.22,0
79716,0.1,0
79717,0.02,0
79718,0.15,0
79720,0.22,0
79723,0.21,0
79722,0.2,0
79721,0.09,0
79725,0.19,0
79729,0.3,0
79728,0.26,0
79727,0.24,0
79726,0.19,0
79732,0.29,0
79734,0.34,0
79733,0.34,0
79731,0.18,0
79730,0.17,0
79735,0.18,0
79736,0.24,0
79738,0.35,0
79737,0.16,0
79739,0.31,0
79740,0.48,0
79743,0.42,0
79742,0.24,0
79741,0.15,0
79744,0.16,0
79745,0.34,0
79746,0.32,0
79747,0.05,0
79750,0.51,0
79748,0.07,0
79749,0.21,0
79752,0.82,0
79751,0.21,0
79753,0.58,0
79754,0.32,0
79764,1.2,0
79759,0.89,0
79758,0.89,0
79760,0.91,0
79757,0.88,0
79761,0.95,0
79756,0.76,0
79755,0.52,0
79762,0.96,0
79763,1,0
79765,0.19,0
79769,0.25,0
79766,0.12,0
79770,0.28,0
79767,0.17,0
79768,0.19,0
79774,0.35,0
79773,0.26,0
79772,0.1,0
79775,0.05,0
79776,0.14,0
79778,0.086,0
79777,0.074,0
79781,0.14,0
79779,0.12,0
79780,0.14,0
79782,0.15,0
79784,0.046,0
79785,0.052,0
79783,0.043,0
79787,0.17,0
79790,0.3,0
79788,0.18,0
79789,0.25,0
79786,0.12,0
79791,0.071,0
79792,0.098,0
79793,0.072,0
79797,0.19,0
79798,0.22,0
79800,0.3,0
79795,0.17,0
79801,0.39,0
79799,0.23,0
79796,0.17,0
79794,0.099,0
79802,0.12,0
79803,0.19,0
79807,0.57,0
79805,0.27,0
79804,0.19,0
79806,0.51,0
79810,0.23,0
79808,0.18,0
79811,0.24,0
79809,0.21,0
79814,0.39,0
79812,0.34,0
79813,0.35,0
79817,0.8,0
79815,0.44,0
79816,0.75,0
79818,0.51,0
79820,0.19,0
79821,0.56,0
79819,0.17,0
79823,0.54,0
79824,0.84,0
79822,0.26,0
79826,0.06,0
79827,0.08,0
79825,0.05,0
79829,0.1,0
79831,0.17,0
79830,0.14,0
79828,0.08,0
79833,0.022,0
79835,0.29,0
79834,0.28,0
79836,0.27,0
79837,0.3,0
79838,0.79,0
79843,0.35,0
79839,0.17,0
79841,0.21,0
79844,0.4,0
79842,0.25,0
79840,0.21,0
79848,0.19,0
79850,0.3,0
79846,0.14,0
79851,0.34,0
79849,0.29,0
79847,0.18,0
79845,0.13,0
79854,0.08,0
79856,0.11,0
79852,0.037,0
79855,0.1,0
79853,0.068,0
79861,0.61,0
79857,0.17,0
79859,0.19,0
79860,0.28,0
79858,0.18,0
79862,0.11,0
79863,0.21,0
79864,1.6,0
79865,0.76,0
79866,0.65,0
79868,1.3,0
79869,1.5,0
79867,1.1,0
79870,0.25,0
79871,0.18,0
79872,0.13,0
79874,0.64,0
79876,0.82,0
79877,0.89,0
79875,0.68,0
79873,0.42,0
79879,0.37,0
79878,0.29,0
79884,0.83,0
79880,0.58,0
79886,0.94,0
79882,0.67,0
79885,0.85,0
79883,0.77,0
79881,0.6,0
79888,0.47,0
79887,0.22,0
79889,0.59,0
79891,0.2,0
79890,0.18,0
79892,0.05,0
79893,0.36,0
79894,0.36,0
79895,0.23,0
79897,0.38,0
79896,0.29,0
79899,0.28,0
79900,0.3,0
79898,0.25,0
79901,0.32,0
79902,0.14,0
79903,0.31,0
79904,0.4,0
79905,0.4,0
79906,1.1,0
79907,0.1,0
79909,0.66,0
79908,0.4,0
79910,1.1,0
79915,0.48,0
79911,0.23,0
79913,0.38,0
79914,0.42,0
79912,0.27,0
79916,0.1,0
79917,0.2,0
79918,0.35,0
79919,0.5,0
79920,0.1,0
79921,0.1,0
79922,0.38,0
79923,0.9,0
79925,0.23,0
79926,0.24,0
79924,0.2,0
79927,0.37,0
79929,0.19,0
79930,0.2,0
79928,0.17,0
79933,0.35,0
79935,0.59,0
79931,0.28,0
79934,0.55,0
79932,0.31,0
79936,0.26,0
79937,1.7,0
79938,0.54,0
79945,1.3,0
79940,0.19,0
79943,0.77,0
79941,0.24,0
79944,0.81,0
79942,0.49,0
79939,0.19,0
79948,0.42,0
79950,0.48,0
79946,0.26,0
79949,0.45,0
79947,0.36,0
79951,1,0
79952,0.14,0
79953,0.22,0
79958,0.63,0
79956,0.56,0
79955,0.45,0
79957,0.61,0
79954,0.41,0
79960,0.56,0
79961,0.75,0
79959,0.43,0
79962,0.24,0
79964,0.28,0
79963,0.08,0
79971,0.67,0
79967,0.38,0
79969,0.49,0
79965,0.26,0
79972,1,0
79970,0.55,0
79968,0.45,0
79966,0.36,0
79973,0.7,0
79975,0.58,0
79976,0.85,0
79974,0.41,0
79980,0.5,0
79978,0.28,0
79979,0.46,0
79977,0.2,0
79981,0.29,0
79982,0.11,0
79983,0.51,0
79984,0.9,0
79988,0.72,0
79986,0.42,0
79989,0.97,0
79987,0.67,0
79985,0.36,0
79990,0.41,0
79991,0.12,0
79992,0.22,0
79997,1.4,0
79993,0.68,0
79995,0.95,0
79996,1.1,0
79994,0.8,0
79999,0.09,0
80000,0.2,0
80001,0.31,0
80002,0.14,0
80004,0.29,0
80005,0.33,0
80006,0.4,0
80003,0.24,0
80009,0.16,0
80008,0.08,0
80010,0.22,0
80012,0.51,0
80014,0.53,0
80015,0.68,0
80013,0.52,0
80011,0.42,0
80017,0.49,0
80019,0.65,0
80020,0.76,0
80018,0.55,0
80016,0.4,0
80023,0.71,0
80026,1.2,0
80027,1.4,0
80024,0.82,0
80025,1.2,0
80022,0.66,0
80021,0.58,0
80028,0.4,0
80031,0.57,0
80033,0.74,0
80029,0.38,0
80032,0.7,0
80030,0.39,0
80034,1.4,0
80035,1.4,0
80036,0.6,0
80037,0.64,0
80039,0.48,0
80038,0.36,0
80040,0.45,0
80042,0.23,0
80041,0.17,0
80047,0.44,0
80044,0.33,0
80049,0.71,0
80045,0.36,0
80050,0.82,0
80048,0.7,0
80046,0.37,0
80043,0.33,0
80052,0.38,0
80051,0.29,0
80053,0.24,0
80054,0.48,0
80055,0.26,0
80061,0.44,0
80057,0.3,0
80064,0.48,0
80059,0.35,0
80056,0.25,0
80063,0.47,0
80060,0.38,0
80058,0.34,0
80062,0.45,0
80066,0.14,0
80067,0.2,0
80065,0.13,0
80068,0.29,0
80069,0.15,0
80070,0.28,0
80071,0.26,0
80076,0.16,0
80080,0.23,0
80072,0.05,0
80078,0.19,0
80074,0.09,0
80081,0.26,0
80079,0.22,0
80077,0.18,0
80075,0.09,0
80073,0.09,0
80090,0.41,0
80093,0.7,0
80088,0.38,0
80094,0.73,0
80091,0.42,0
80086,0.33,0
80083,0.29,0
80095,0.85,0
80092,0.48,0
80089,0.39,0
80087,0.37,0
80085,0.32,0
80084,0.32,0
80082,0.15,0
80097,0.72,0
80096,0.6,0
80100,0.22,0
80102,0.52,0
80103,0.68,0
80101,0.31,0
80099,0.16,0
80104,0.34,0
80109,0.33,0
80105,0.21,0
80111,0.49,0
80107,0.29,0
80112,0.51,0
80110,0.46,0
80108,0.3,0
80106,0.28,0
80116,0.61,0
80118,1.1,0
80113,0.27,0
80117,0.87,0
80115,0.51,0
80114,0.27,0
80119,0.7,0
80120,0.25,0
80121,0.37,0
80122,0.36,0
80126,0.69,0
80123,0.29,0
80125,0.49,0
80124,0.48,0
80128,0.27,0
80129,0.43,0
80131,0.48,0
80127,0.16,0
80130,0.47,0
80132,0.55,0
80133,0.53,0
80135,0.41,0
80137,0.48,0
80134,0.38,0
80139,0.68,0
80136,0.41,0
80138,0.65,0
80141,0.36,0
80140,0.11,0
80142,0.44,0
80146,0.62,0
80148,0.77,0
80144,0.52,0
80149,0.83,0
80147,0.74,0
80145,0.59,0
80143,0.47,0
80150,0.5,0
80151,0.79,0
80153,0.53,0
80152,0.28,0
80156,0.85,0
80154,0.7,0
80157,1,0
80155,0.74,0
80158,1.2,0
80161,0.23,0
80163,0.29,0
80159,0.17,0
80164,0.3,0
80162,0.23,0
80160,0.22,0
80165,0.26,0
80166,0.29,0
80167,0.17,0
80169,0.28,0
80170,0.55,0
80168,0.25,0
80173,0.46,0
80171,0.33,0
80174,0.69,0
80172,0.46,0
80175,0.51,0
80176,0.27,0
80177,0.4,0
80179,0.49,0
80180,0.79,0
80178,0.48,0
80185,0.47,0
80181,0.35,0
80183,0.39,0
80187,0.55,0
80184,0.42,0
80182,0.36,0
80186,0.47,0
80188,0.07,0
80189,0.12,0
80191,0.25,0
80192,0.26,0
80190,0.21,0
80193,0.2,0
80194,0.27,0
80198,0.15,0
80202,0.36,0
80200,0.29,0
80196,0.15,0
80203,0.39,0
80201,0.35,0
80199,0.24,0
80197,0.15,0
80195,0.13,0
80204,0.38,0
80205,0.43,0
80210,0.17,0
80206,0.06,0
80208,0.14,0
80211,0.19,0
80209,0.15,0
80207,0.09,0
80214,0.3,0
80221,0.5,0
80216,0.37,0
80224,0.52,0
80219,0.4,0
80213,0.3,0
80222,0.51,0
80223,0.51,0
80220,0.44,0
80217,0.38,0
80215,0.33,0
80212,0.25,0
80218,0.39,0
80228,0.15,0
80226,0.13,0
80229,0.15,0
80227,0.14,0
80225,0.12,0
80233,0.36,0
80231,0.21,0
80232,0.33,0
80230,0.2,0
80237,1.6,0
80235,0.66,0
80236,0.68,0
80234,0.4,0
80244,0.52,0
80240,0.28,0
80242,0.4,0
80238,0.19,0
80243,0.45,0
80241,0.31,0
80239,0.23,0
80248,0.62,0
80246,0.4,0
80247,0.53,0
80245,0.3,0
80251,0.33,0
80255,0.58,0
80253,0.46,0
80249,0.27,0
80256,0.77,0
80254,0.53,0
80252,0.36,0
80250,0.27,0
80257,0.17,0
80258,0.8,0
80262,0.08,0
80264,0.31,0
80260,0.07,0
80265,0.45,0
80263,0.23,0
80261,0.08,0
80259,0.07,0
80268,0.06,0
80266,0.03,0
80267,0.05,0
80270,0.11,0
80271,0.08,0
80274,0.2,0
80272,0.07,0
80273,0.07,0
80276,0.21,0
80278,0.17,0
80277,0.08,0
80279,0.05,0
80280,0.07,0
80282,0.14,0
80281,0.12,0
80283,0.19,0
80285,0.18,0
80286,0.18,0
80287,0.18,0
80288,0.05,0
80289,0.05,0
80290,0.02,0
80292,0.02,0
80291,0.01,0
80293,0.1,0
80295,0.04,0
80294,0.03,0
80296,0.02,0
80297,0.08,0
80298,0.03,0
80300,0.06,0
80301,0.06,0
80304,0.02,0
80303,0.01,0
80305,0.08,0
80309,0.04,0
80311,0.17,0
80310,0.06,0
80312,0.17,0
80313,0.06,0
80314,0.05,0
80315,0.01,0
80317,0.03,0
80316,0.01,0
80318,0.01,0
80320,0.37,0
80319,0.1,0
80321,0.09,0
80322,0.07,0
80323,0.08,0
80324,0.02,0
80326,0.1,0
80325,0.09,0
80327,0.08,0
80328,0.08,0
80329,0.11,0
80330,0.08,0
80331,0.1,0
80334,0.26,0
80332,0.11,0
80333,0.12,0
80335,0.06,0
80336,0.03,0
80337,0.05,0
80338,0.03,0
80339,0.04,0
80340,0.01,0
80341,0.01,0
80342,0.01,0
80343,0.15,0
80344,0.05,0
80345,0.05,0
80346,0.09,0
80347,0.05,0
80348,0.03,0
80349,0.09,0
80350,0.04,0
80351,0.05,0
80352,0.08,0
80353,0.05,0
80354,0.03,0
80355,0.04,0
80356,0.04,0
80357,0.04,0
80358,0.05,0
80359,0.1,0
80361,0.08,0
80360,0.07,0
80362,0.03,0
80363,0.14,0
80364,0.1,0
80365,0.15,0
80371,0.27,0
80372,0.28,0
80370,0.65,0
80368,0.54,0
80369,0.55,0
80367,0.31,0
80373,0.18,0
80374,0.27,0
80377,0.25,0
80375,0.09,0
80376,0.15,0
80378,0.2,0
80379,0.1,0
80380,0.8,0
80383,0.74,0
80381,0.38,0
80384,0.96,0
80382,0.45,0
80385,1.1,0
80390,0.3,0
80394,0.51,0
80386,0.23,0
80392,0.35,0
80388,0.28,0
80395,0.53,0
80393,0.37,0
80391,0.35,0
80389,0.29,0
80387,0.28,0
80396,0.15,0
80397,0.2,0
80398,0.15,0
80399,0.21,0
80400,0.18,0
80401,0.01,0
80402,0.1,0
80403,0.01,0
80404,0.01,0
80405,0.07,0
80406,0.06,0
80408,0.35,0
80407,0.25,0
80409,0.13,0
80411,0.7,0
80410,0.13,0
80413,0.01,0
80414,0.09,0
80412,0.01,0
80415,0.19,0
80417,0.63,0
80416,0.43,0
80418,0.36,0
