ID,Hg_predicted_LOO
23860,0.33327
23858,0.311998
23856,0.315707
23854,0.374891
23861,0.086387
23862,0.086639
23863,0.083687
23864,0.114968
23865,0.341849
23866,0.297734
23867,0.522622
23880,0.609181
23878,0.566868
23871,0.529735
23881,0.616121
23876,0.527789
23873,0.534269
23869,0.511904
23882,0.643921
23879,0.584524
23877,0.567536
23875,0.554492
23874,0.52553
23872,0.507761
23870,0.536254
23868,0.535865
23884,0.089396
23883,0.106406
23885,0.101686
23886,0.113243
23887,0.067315
23889,0.121582
23888,0.10467
23890,0.043874
23891,0.044181
23892,0.056962
23893,0.042467
23894,0.042919
23895,0.062024
23896,0.053067
23897,0.055337
23898,0.157603
23900,0.199444
23899,0.143378
23902,0.179489
23903,0.18689
23901,0.165651
23909,0.11314
23906,0.140446
23907,0.126273
23908,0.129742
23905,0.209253
23913,0.156812
23912,0.205867
23911,0.138778
23910,0.142013
23914,0.103309
23915,0.106308
23916,0.108587
23917,0.099936
23918,0.094243
23919,0.098153
23920,0.101723
23921,0.187707
23922,0.196833
23923,0.196243
23924,0.278119
23928,0.061608
23926,0.054519
23927,0.051113
23925,0.055254
23929,0.080961
23933,0.103831
23931,0.115317
23932,0.104642
23930,0.084666
23936,0.057057
23938,0.054581
23934,0.064994
23937,0.055657
23935,0.058879
23949,0.026753
23941,0.025148
23945,0.021869
23948,0.023533
23943,0.025038
23939,0.025782
23947,0.023549
23946,0.023767
23944,0.024688
23942,0.026736
23940,0.02378
23950,0.022258
23953,0.046252
23955,0.062153
23951,0.040676
23956,0.035501
23954,0.043635
23952,0.04032
23957,0.041306
23958,0.035673
23959,0.035049
23960,0.030038
23961,0.035469
23963,0.053148
23967,0.033153
23965,0.04066
23968,0.046444
23966,0.040418
23964,0.05257
23962,0.053321
23969,0.03153
23971,0.033086
23970,0.037241
23972,0.031513
23973,0.02798
23974,0.177087
23976,0.166111
23975,0.155938
23978,0.141817
23980,0.165681
23981,0.137368
23979,0.168904
23977,0.138223
23982,0.179032
23984,0.167675
23983,0.178357
23985,0.166187
23988,0.148896
23990,0.133289
23986,0.16372
23989,0.164679
23987,0.158015
23992,0.237111
23991,0.32022
23993,0.23683
23994,0.170925
23998,0.433698
24001,0.485701
24003,0.486559
24000,0.396008
23996,0.445295
24005,0.427269
24002,0.475383
24004,0.38733
23999,0.396673
23997,0.4339
23995,0.396575
24007,0.215271
24006,0.272652
24011,0.9421
24016,0.862401
24009,1.371825
24018,0.98442
24014,1.129953
24010,0.83389
24017,1.17863
24015,1.070155
24013,1.199654
24008,1.133315
24012,0.887282
24020,0.108872
24019,0.096378
24021,0.457492
24022,0.414989
24024,0.40774
24023,0.461392
24026,0.336758
24025,0.337775
24027,1.059277
24036,1.464921
24030,1.125809
24032,0.934664
24034,1.069525
24037,1.620018
24035,1.071487
24033,1.039268
24031,1.337707
24029,0.984528
24028,1.02934
24038,0.27182
24039,0.70139
24040,0.729026
24041,0.600032
24042,0.945605
24043,0.809867
24044,0.666583
24045,0.821308
24046,0.221406
24048,0.538335
24047,0.545792
2704,0.141781
2705,0.074825
2706,0.254127
2707,0.146589
2708,0.122918
2709,0.144293
2710,0.544219
2711,0.097119
2712,0.101618
2713,0.08944
2714,0.083507
2716,0.292128
2715,0.268411
2717,0.138338
2718,0.074116
2719,0.03618
2720,0.133477
2722,0.093448
2721,0.09687
2723,0.267574
2724,0.097433
2725,0.118214
2726,0.103038
2727,0.03824
2728,0.042828
2729,0.025754
2730,0.059868
2731,0.061689
2732,0.168046
2733,0.108952
2734,0.168785
2735,0.305459
2736,0.068633
2737,0.115824
2738,0.235699
2739,0.193879
2740,0.030901
2741,0.026432
2742,0.040438
2743,0.033652
2745,0.067332
2744,0.086081
2746,0.03085
2747,0.026214
2748,0.025614
2749,0.090925
2750,0.243825
2751,0.103492
2752,0.04995
2754,0.024301
2753,0.01643
2756,0.009076
2755,0.032844
2757,0.0542
2758,0.049884
2759,0.016737
2760,0.240197
2761,0.068341
2762,0.241649
2763,0.161806
2764,0.201964
2765,0.194842
2766,0.178306
2768,0.106812
2767,0.117779
2769,0.166576
2770,0.177898
2772,0.180485
2771,0.181025
2774,0.041515
2773,0.061692
2775,0.061024
2776,0.138744
2777,0.285603
2779,0.075008
2778,0.119796
2780,0.180109
2606,0.05103
2781,0.062398
2607,0.073587
26530,0.081174
26531,0.07858
26532,0.069329
26533,0.022262
26534,0.020055
26536,0.03003
26537,0.037543
26539,0.025484
26538,0.044959
26540,0.017831
26541,0.010147
26542,0.024026
26543,0.031986
26544,0.011748
26545,0.015151
26546,0.023472
26547,0.011747
26548,0.010193
26549,0.102081
26550,0.0723
26553,0.043815
26552,0.054695
26554,0.018273
26556,0.018942
26555,0.01827
26557,0.015628
26559,0.016845
26562,0.018739
26560,0.014659
26561,0.020374
26558,0.015159
26563,0.015331
26567,0.031164
26565,0.030678
26564,0.03001
26566,0.028609
26568,0.037307
26570,0.035212
26569,0.037283
26572,0.042904
26571,0.040152
26573,0.058565
26574,0.070919
26575,0.076267
26576,0.062624
26578,0.051494
26579,0.054881
26580,0.04518
26586,0.052021
26587,0.042361
26590,0.057175
26591,0.05151
26589,0.028964
26588,0.047682
26592,0.225502
26593,0.201194
26594,0.189976
26596,0.059048
26597,0.053677
26595,0.056796
26598,0.161125
26599,0.033128
26601,0.02944
26600,0.028732
26603,0.200539
26604,0.283599
26605,0.270352
26606,0.203199
26607,0.122144
26608,0.120469
26609,0.151565
26611,0.177992
26610,0.232752
26613,0.014702
26615,0.012834
26614,0.018335
26617,0.076202
26618,0.132971
26616,0.086017
26622,0.074555
26619,0.06879
26620,0.06249
26621,0.060826
26623,0.073679
26624,0.064079
26625,0.263685
26626,0.210691
26627,0.242166
26629,0.093592
26630,0.07166
26636,0.123531
26635,0.13202
26637,0.100557
26638,0.11926
26639,0.19923
26641,0.066552
26642,0.057703
26640,0.077193
26643,0.017181
26645,0.023957
26644,0.017918
26647,0.041369
26646,0.028791
26650,0.054984
26648,0.027506
26649,0.037771
26652,0.034753
26653,0.028707
26654,0.039045
26655,0.031692
26657,0.033457
26658,0.033113
26659,0.033369
26660,0.034489
26656,0.038877
26662,0.076405
26663,0.06773
26664,0.040981
26666,0.044351
26665,0.035871
26668,0.035229
26669,0.033598
26667,0.03635
26670,0.013583
26672,0.011455
26671,0.013534
26673,0.050036
26674,0.037796
26680,0.041373
26676,0.042775
26678,0.042918
26677,0.039227
26679,0.036497
26675,0.046822
26681,0.042655
26685,0.065903
26682,0.101307
26683,0.069991
26684,0.066353
26688,0.095633
26689,0.112612
26687,0.086839
26691,0.09918
26690,0.096824
26695,0.028407
26694,0.03423
26697,0.033122
26696,0.058962
26700,0.074254
26698,0.053267
26699,0.067171
26701,0.01732
26702,0.015045
26703,0.01786
26704,0.055555
26705,0.043134
26706,0.258248
26707,0.121849
26708,0.397103
26709,0.170905
26710,0.097196
26712,0.509485
26711,0.552339
26714,0.035232
26715,0.034604
26716,0.026538
26717,0.053989
26718,0.045098
26720,0.051562
26719,0.034027
26721,0.027365
26722,0.184892
26723,0.192893
26724,0.186909
26725,0.032191
26727,0.046693
26728,0.062242
26729,0.057398
26730,0.060486
26726,0.043439
26731,0.030951
26733,0.032231
26732,0.030407
26734,0.225329
26735,0.042146
26736,0.032512
26737,0.038571
26739,0.035455
26738,0.048313
26740,0.03973
26741,0.03082
26744,0.255057
26745,0.220981
26746,0.049414
26747,0.046447
26748,0.197476
26749,0.223603
26750,0.264372
26751,0.041114
26753,0.050672
26754,0.042789
26752,0.04912
26756,0.058867
26757,0.048222
26755,0.067373
26759,0.064223
26758,0.073609
26761,0.018528
26762,0.013115
26760,0.015718
26763,0.016771
26765,0.014451
26764,0.019191
26767,0.147637
26766,0.158578
26769,0.025687
26770,0.029644
26768,0.029203
26771,0.040778
26772,0.038111
26773,0.010605
26774,0.022523
26775,0.104132
26776,0.086369
26777,0.023363
26778,0.119004
26779,0.104634
26780,0.072854
26786,0.015671
26787,0.019681
26785,0.021484
26789,0.056947
26788,0.0633
26791,0.080621
26790,0.142492
26794,0.06252
26796,0.068439
26792,0.061333
26795,0.058675
26793,0.059396
26797,0.149131
26798,0.153274
26799,0.152318
26800,0.046252
26801,0.05085
26802,0.064591
26804,0.072559
26805,0.082158
26803,0.061684
26807,0.045101
26808,0.047
26806,0.037242
26809,0.042077
26810,0.041724
26811,0.041702
26813,0.035288
26814,0.034938
26812,0.028813
26817,0.011412
26815,0.016426
26816,0.014091
26819,0.041471
26820,0.051935
26821,0.061881
26822,0.03714
26823,0.080815
26824,0.076874
26826,0.037556
26827,0.033524
26825,0.034286
26829,0.065396
26830,0.058474
26828,0.057605
26833,0.0446
26835,0.034541
26831,0.057903
26834,0.036594
26832,0.038674
26839,0.060081
26837,0.065169
26838,0.069088
26840,0.018694
26841,0.020418
26842,0.062406
26843,0.025216
26844,0.010329
26847,0.012476
26846,0.030452
26850,0.306874
26849,0.336883
26848,0.404429
26852,0.245758
26851,0.0816
26853,0.310445
26854,0.307206
26855,0.418428
26856,0.317046
26858,0.051558
26860,0.04403
26859,0.05729
26861,0.038418
26862,0.010563
26863,0.024945
26864,0.034679
26865,0.040919
26866,0.040692
26869,0.090794
26870,0.088842
26871,0.034791
26872,0.030239
26877,0.054983
26876,0.057456
26880,0.060457
26879,0.073755
26882,0.052662
26881,0.082493
26886,0.041009
26885,0.05006
26888,0.064871
26887,0.068795
5256,0.071612
5257,0.039203
5259,0.018189
5260,0.082499
5261,0.055963
5262,0.053709
5263,0.04412
5264,0.642374
24050,0.021445
24051,0.021069
24052,0.02011
24053,0.020942
24054,0.022447
24055,0.022353
24056,0.066063
24057,0.069641
24058,0.069436
24059,0.06866
24060,0.078777
24061,0.073416
24062,0.07594
24063,0.076864
24064,0.076063
24065,0.078636
24069,0.139876
24073,0.173178
24071,0.136282
24072,0.161001
24074,0.178082
24075,0.164306
24067,0.114727
24068,0.158548
24066,0.121426
24070,0.161434
24077,0.064678
24076,0.054377
24078,0.059542
24079,0.082323
24080,0.063751
24081,0.054304
24082,0.062466
24083,0.068352
24084,0.085806
24085,0.042819
24086,0.036791
24089,0.061069
24090,0.135841
24091,0.10711
24092,0.199174
24093,0.090995
24094,0.08036
24096,0.206545
24095,0.158087
24097,0.019729
24098,0.020116
24099,0.020126
24100,0.062824
24101,0.065656
24102,0.067134
24103,0.072049
24104,0.069895
24105,0.073399
24106,0.066128
24107,0.065345
24108,0.063859
24109,0.069204
24115,0.180058
24116,0.191847
24118,0.178937
24119,0.145689
24114,0.177352
24113,0.141543
24117,0.178274
24110,0.1542
24111,0.170835
24112,0.144545
24125,0.054661
24121,0.042154
24120,0.040296
24122,0.044003
24123,0.044753
24124,0.062705
24126,0.060918
24127,0.052994
24128,0.061611
24129,0.077716
24131,0.018364
24132,0.019575
24133,0.104416
24134,0.075832
24135,0.094636
24136,0.134195
24138,0.019537
24137,0.029164
24139,0.068501
24140,0.09001
24141,0.078873
24142,0.067415
24144,0.045619
24145,0.105159
24147,0.025171
24146,0.061242
24148,0.083295
24149,0.194077
24151,0.089408
24150,0.070218
24152,0.151197
24153,0.104521
24154,0.040871
24155,0.062049
24156,0.208112
24158,0.055493
24157,0.120368
24159,0.089655
24160,0.235338
24161,0.082833
24162,0.083815
24164,0.172548
24165,0.094507
24167,0.182535
24168,0.059207
24170,0.035267
24171,0.054533
24174,0.009318
24175,0.007492
24176,0.007237
24177,0.054378
24178,0.048916
24179,0.058138
24180,0.052616
24181,0.0569
24182,0.053597
24183,0.060063
24184,0.062067
24185,0.061942
24186,0.055629
24187,0.019036
24188,0.020177
24189,0.01925
24190,0.018613
24192,0.02207
24193,0.020752
24194,0.023473
24196,0.024033
24195,0.020391
24191,0.020897
24197,0.02692
24198,0.032492
24199,0.029617
24200,0.273843
24201,0.150944
24202,0.125245
24203,0.011246
24204,0.022273
24205,0.064863
24206,0.037548
24207,0.039379
24208,0.095736
24209,0.089707
24210,0.072516
24211,0.061575
24212,0.104521
24213,0.290515
24214,0.07054
24215,0.059671
24216,0.26705
24217,0.007188
24218,0.04503
24219,0.046924
24220,0.048019
24221,0.045876
24222,0.046652
24223,0.054294
24224,0.016
24225,0.011
24226,0.042163
24227,0.040206
24228,0.039519
24229,0.038432
24237,0.032256
24233,0.024095
24230,0.028711
24231,0.021639
24232,0.018843
24234,0.022305
24235,0.02474
24236,0.029434
24238,0.037777
24239,0.028631
24240,0.009929
24241,0.018398
24242,0.015336
24243,0.012026
24244,0.063028
24245,0.0757
24246,0.270267
24247,0.142562
24248,0.137991
24249,0.030985
24250,0.039798
24251,0.016491
24252,0.016154
24253,0.015589
24254,0.095887
24255,0.103397
24256,0.105081
24257,0.097549
24258,0.11014
24259,0.095856
24260,0.098916
24262,0.109126
24263,0.103532
24261,0.09774
24270,0.048815
24265,0.032046
24266,0.03647
24267,0.039294
24268,0.036049
24269,0.033149
24271,0.054522
24272,0.036729
24273,0.085004
24274,0.05546
24275,0.057885
24276,0.04312
24277,0.012934
24278,0.03551
24280,0.029951
24279,0.014356
24281,0.055322
24282,0.048897
24283,0.059738
24284,0.125383
24285,0.03016
24286,0.037975
24287,0.01065
24289,0.021208
24288,0.008857
24290,0.14246
24291,0.064283
24292,0.11306
24295,0.016127
24296,0.016612
24297,0.016896
24298,0.052178
24299,0.052255
24300,0.055798
24301,0.050905
24302,0.05797
24303,0.054191
24304,0.055851
24305,0.053334
24306,0.050872
24307,0.057719
24311,0.073591
24314,0.125329
24310,0.065738
24308,0.07468
24312,0.096746
24313,0.082746
24315,0.12105
24316,0.118887
24317,0.121196
24309,0.096165
24326,0.046682
24318,0.032798
24319,0.0385
24320,0.056832
24321,0.028041
24322,0.046043
24323,0.027989
24324,0.045916
24325,0.045876
24327,0.048229
24328,0.062872
24329,0.089169
24330,0.066157
24331,0.064518
24332,0.010996
24333,0.009859
24334,0.010306
24335,0.054106
24337,0.054709
24338,0.055361
24339,0.066165
24341,0.063479
24342,0.065928
24343,0.067248
24344,0.051632
24340,0.070055
24336,0.053877
24345,0.112054
24346,0.035036
24347,0.028354
24348,0.028145
24349,0.030152
24352,0.02843
24353,0.037
24354,0.027402
24355,0.025311
24351,0.025992
24350,0.031412
24356,0.170635
24357,0.101769
24358,0.037572
24359,0.070269
24360,0.019534
24361,0.068296
24362,0.022817
24363,0.021972
24364,0.017931
24365,0.080555
24367,0.069691
24368,0.07405
24369,0.072868
24371,0.07116
24372,0.075178
24373,0.079777
24374,0.075756
24370,0.082688
24366,0.075504
24377,0.155321
24382,0.173549
24381,0.164546
24379,0.163114
24375,0.18936
24383,0.198068
24376,0.14258
24378,0.144968
24380,0.164651
24384,0.189694
24394,0.06697
24390,0.058966
24385,0.046404
24386,0.049123
24387,0.054475
24388,0.055661
24389,0.047419
24392,0.064887
24393,0.055038
24391,0.048355
24396,0.084814
24397,0.033074
24398,0.018355
24399,0.027106
24401,0.079067
24400,0.01425
24402,0.075405
24403,0.068301
24404,0.031152
24405,0.038936
24406,0.064046
24407,0.048084
24408,0.024939
24409,0.025214
24410,0.025154
24412,0.067391
24413,0.06911
24414,0.071244
24416,0.08569
24417,0.08146
24418,0.082333
24419,0.089119
24420,0.096152
24415,0.074335
24411,0.071936
24428,0.197714
24425,0.193205
24423,0.212398
24421,0.20071
24424,0.222925
24430,0.227723
24426,0.252729
24427,0.205633
24422,0.18697
24429,0.175081
24438,0.070858
24431,0.081765
24433,0.076319
24434,0.057672
24435,0.07159
24437,0.062762
24439,0.079477
24440,0.101152
24436,0.083629
24432,0.05811
24441,0.08243
24442,0.083406
24443,0.084173
24444,0.079123
24445,0.079673
24446,0.088946
24448,0.090493
24449,0.0896
24450,0.094769
24447,0.079934
24457,0.162639
24451,0.129056
24452,0.128875
24453,0.127892
24454,0.187137
24458,0.180111
24459,0.132602
24460,0.191826
24455,0.145178
24456,0.156717
24462,0.048711
24461,0.054068
24463,0.044773
24464,0.058912
24465,0.079226
24466,0.081487
24467,0.074197
24468,0.060724
24469,0.070571
24470,0.070571
24473,0.027992
2608,0.122131
2609,0.108445
2610,0.24324
2611,0.109189
2612,0.056384
2613,0.080527
2614,0.075729
2615,0.045383
2616,0.113234
2617,0.082601
2618,0.068064
2619,0.076844
2620,0.094707
2621,0.085075
2622,0.039613
2623,0.030295
2624,0.033376
2625,0.04635
2626,0.023176
2627,0.076631
2628,0.06318
2629,0.067059
2631,0.024305
2630,0.022604
2632,0.030201
2633,0.022821
2634,0.019511
2635,0.022113
24935,0.070345
24936,0.07793
24937,0.077645
24934,0.077625
24939,0.133108
24941,0.180542
24940,0.14366
24938,0.240369
2636,0.05821
2637,0.070034
2638,0.055219
2639,0.046591
2640,0.063294
2641,0.064058
2642,0.069926
2644,0.096543
2645,0.077588
2646,0.033184
2648,0.013216
2649,0.007004
2650,0.033997
2651,0.019778
2782,0.010394
2652,0.013143
2783,0.032635
24942,0.021043
24943,0.023389
24945,0.066722
24944,0.069652
26895,0.03304
26897,0.046865
26896,0.038934
26899,0.018933
26900,0.024976
26902,0.0474
26898,0.022053
26901,0.050156
26903,0.042444
26906,0.034312
26905,0.034701
26904,0.039125
26910,0.021331
26911,0.061318
26908,0.023358
26909,0.05076
26907,0.021529
26912,0.088448
26915,0.059897
26914,0.166522
26916,0.01983
26917,0.025623
26918,0.024277
26919,0.031432
26921,0.03715
26920,0.039401
26923,0.054532
26924,0.043846
26922,0.057376
26925,0.008034
26926,0.005388
26927,0.0051
26930,0.03298
26929,0.015172
26928,0.020695
26933,0.092424
26932,0.08636
26931,0.077872
26934,0.053114
26936,0.066009
26935,0.061484
26937,0.023924
26938,0.025367
26940,0.022641
26941,0.044711
26939,0.025279
26942,8.402726
26943,0.082106
26944,0.045071
26945,0.044025
26946,0.027805
26947,0.020813
26949,0.031399
26951,0.045908
26950,0.035121
26948,0.023708
26953,0.041174
26952,0.036876
26956,0.027753
26955,0.028026
26954,0.02833
26959,0.097544
26960,0.110995
26958,0.092102
26963,0.062821
26962,0.052716
26961,0.065232
26965,0.056488
26966,0.044375
26964,0.051937
26967,0.030572
26968,0.016193
26969,0.01631
26972,0.042199
26971,0.08695
26970,0.031185
26974,0.06804
26973,0.05401
26977,0.048624
26976,0.048766
26975,0.0453
26979,0.061261
26978,0.083439
26980,0.100729
26981,0.070415
26982,0.046587
26984,0.084416
26983,0.072756
26985,0.095152
26986,0.079646
26987,0.031404
26988,0.058942
26990,0.061875
26989,0.060381
26991,0.047738
26992,0.050699
26993,0.077578
26994,0.017765
26996,0.012122
26995,0.012358
26997,0.01678
26998,0.015955
26999,0.014038
27001,0.01617
27000,0.022167
27003,0.063693
27004,0.056419
27002,0.116866
27007,0.095865
