ID,measured,LOO_modeled,sigma,DL
16861,0.22,0.197536,0.419149,0
16860,0.18,0.281442,0.419148,0
16862,0.21,0.149497,0.419149,0
16863,0.28,0.188993,0.419148,0
16864,0.15,0.222329,0.419148,0
16865,0.12,0.10479,0.419149,0
16866,0.14,0.160273,0.419149,0
16867,0.28,0.367178,0.419149,0
16868,0.25,0.190568,0.419149,0
16869,0.19,0.18337,0.419149,0
16871,0.41,0.279015,0.419148,0
16870,0.19,0.289132,0.419148,0
16872,0.34,0.18311,0.419147,0
16873,0.11,0.204589,0.419147,0
16875,0.02,0.145033,0.41913,1
16877,0.21,0.123833,0.419147,0
16876,0.13,0.137052,0.419149,0
16878,0.06,0.107599,0.419147,0
16879,0.23,0.098704,0.419144,0
16880,0.08,0.151148,0.419146,0
16881,0.13,0.143832,0.419149,0
16882,0.09,0.144368,0.419148,0
16883,0.11,0.141276,0.419149,0
16884,0.06,0.113174,0.419146,0
16885,0.26,0.152411,0.419147,0
16886,0.25,0.10711,0.419144,0
16887,0.42,0.282922,0.419148,0
16888,0.53,0.439177,0.419149,0
16889,0.24,0.437473,0.419147,0
16890,0.21,0.102048,0.419146,0
16891,0.06,0.117076,0.419147,0
16892,0.11,0.115672,0.419149,0
16893,0.32,0.316481,0.419149,0
16894,0.12,0.087399,0.419149,0
16895,0.2,0.233716,0.419149,0
16896,0.09,0.077171,0.419149,0
16897,0.14,0.205382,0.419148,0
16898,0.13,0.120264,0.419149,0
16900,0.42,0.400854,0.419149,0
16899,0.41,0.329232,0.419149,0
16901,0.32,0.424982,0.419149,0
16902,0.14,0.137561,0.419149,0
16903,0.52,0.535323,0.419149,0
16904,0.17,0.171699,0.419149,0
16905,0.33,0.313156,0.419149,0
16907,0.51,0.495124,0.419149,0
16908,0.92,0.757151,0.419149,0
16906,0.31,0.393662,0.419149,0
16910,0.2,0.182365,0.419149,0
16909,0.18,0.210184,0.419149,0
16911,0.4,0.323286,0.419149,0
16912,0.13,0.179703,0.419148,0
16913,0.19,0.182244,0.419149,0
16914,0.46,0.403612,0.419149,0
16915,0.47,0.510049,0.419149,0
16916,0.65,0.670931,0.419149,0
16917,0.34,0.357243,0.419149,0
16918,0.37,0.40016,0.419149,0
16919,1,0.785885,0.419149,0
16921,0.13,0.14484,0.419149,0
16922,0.18,0.127067,0.419148,0
16920,0.11,0.139916,0.419149,0
16923,0.02,0.006714,0.419148,1
16924,0.14,0.192798,0.419149,0
16925,0.06,0.086178,0.419148,0
16926,0.14,0.121813,0.419149,0
16927,0.18,0.103326,0.419147,0
16928,0.06,0.166797,0.419143,0
16929,0.15,0.106705,0.419148,0
16930,0.03,0.050478,0.419148,0
16931,0.23,0.071293,0.41914,0
16933,0.02,0.021965,0.419147,1
16932,0.02,0.019207,0.419147,1
16935,0.02,0.023753,0.419146,1
16934,0.02,0.022425,0.419147,1
16936,0.02,0.019324,0.419147,1
16938,0.04,0.01767,0.419146,0
16937,0.03,0.017125,0.419148,0
16939,0.09,0.035796,0.419144,0
16941,0.04,0.03661,0.419149,0
16940,0.03,0.043431,0.419148,0
16942,0.04,0.035025,0.419149,0
16943,0.06,0.106732,0.419147,0
16944,0.11,0.063852,0.419147,0
16945,0.04,0.044247,0.419149,0
16946,0.08,0.030171,0.419145,0
16947,0.02,0.033437,0.419145,1
16948,0.02,0.023045,0.419149,0
16949,0.02,0.016629,0.419147,1
16950,0.02,0.014596,0.419147,1
16951,0.02,0.01483,0.419147,1
16954,0.02,0.016005,0.419147,1
16952,0.02,0.015396,0.419147,1
16953,0.02,0.01576,0.419147,1
16956,0.02,0.001771,0.419148,1
16957,0.02,0.002084,0.419148,1
16958,0.02,0.017155,0.419149,0
16961,0.02,0.022032,0.419149,0
16960,0.02,0.019683,0.419149,0
16959,0.02,0.022531,0.419147,1
16962,0.02,0.01629,0.419148,1
16963,0.07,0.036643,0.419147,0
16964,0.02,0.021815,0.419147,1
16965,0.1,0.085452,0.419149,0
16966,0.02,0.022549,0.419147,1
16967,0.06,0.042889,0.419149,0
16968,0.02,0.015283,0.419148,1
16969,0.04,0.035204,0.419149,0
16970,0.27,0.091918,0.419141,0
16971,0.02,0.033815,0.419147,0
16972,0.05,0.04887,0.419149,0
16973,0.02,0.014731,0.419148,1
16974,0.15,0.19996,0.419149,0
16975,0.18,0.15623,0.419149,0
16976,0.22,0.318999,0.419148,0
16977,0.46,0.274408,0.419147,0
16978,0.1,0.07461,0.419149,0
16979,0.05,0.045778,0.419149,0
16980,0.06,0.043431,0.419149,0
16981,0.06,0.047611,0.419149,0
16982,0.02,0.01249,0.419148,1
16983,0.04,0.039281,0.419149,0
16984,0.04,0.043379,0.419149,0
16985,0.11,0.097775,0.419149,0
16986,0.11,0.096774,0.419149,0
16988,0.1,0.058596,0.419148,0
16987,0.09,0.067872,0.419149,0
16989,0.04,0.087569,0.419147,0
16990,0.04,0.132586,0.419142,0
16993,0.58,0.419432,0.419148,0
16991,0.31,0.549566,0.419147,0
16994,0.71,0.469623,0.419148,0
16992,0.45,0.530869,0.419149,0
16995,0.02,0.011757,0.419149,0
16996,0.06,0.103429,0.419147,0
16997,0.02,0.012217,0.419148,1
16998,0.19,0.11446,0.419147,0
16999,0.12,0.092407,0.419149,0
17000,0.03,0.055902,0.419146,0
17001,0.02,0.008283,0.419148,1
17002,0.06,0.050073,0.419149,0
17003,0.02,0.017871,0.419148,1
17004,0.05,0.04328,0.419149,0
17005,0.04,0.036658,0.419149,0
17006,0.05,0.055681,0.419149,0
17010,0.05,0.041739,0.419149,0
17008,0.02,0.033335,0.419147,0
17011,0.11,0.03723,0.419141,0
17009,0.03,0.031344,0.419149,0
17007,0.02,0.03748,0.419144,1
17012,0.07,0.056301,0.419149,0
17014,0.07,0.10039,0.419148,0
17015,0.05,0.021435,0.419144,0
17016,0.14,0.077722,0.419146,0
17019,0.07,0.076546,0.419149,0
17017,0.04,0.04902,0.419149,0
17018,0.04,0.087324,0.419145,0
17020,0.02,0.008369,0.419148,1
17021,0.02,0.014673,0.419148,1
17022,0.02,0.013062,0.419148,1
17023,0.02,0.015193,0.419147,1
17025,0.06,0.186336,0.419139,0
17026,0.03,0.218885,0.419119,0
17027,0.06,0.044334,0.419149,0
17029,0.04,0.042382,0.419149,0
17031,0.07,0.037666,0.419146,0
17032,0.08,0.033559,0.419143,0
17030,0.06,0.039455,0.419148,0
17028,0.04,0.036441,0.419149,0
17035,0.09,0.063819,0.419148,0
17033,0.06,0.048144,0.419149,0
17036,0.15,0.05572,0.419141,0
17034,0.07,0.063073,0.419149,0
17037,0.03,0.058734,0.419146,0
17038,0.04,0.047369,0.419149,0
17040,0.06,0.037543,0.419148,0
17041,0.03,0.056997,0.419146,0
17042,0.05,0.090096,0.419147,0
17043,0.09,0.051926,0.419147,0
17044,0.15,0.069924,0.419145,0
17046,0.05,0.046694,0.419149,0
17045,0.04,0.048913,0.419149,0
17047,0.03,0.025551,0.419149,0
17048,0.05,0.089424,0.419147,0
17049,0.04,0.10746,0.419142,0
17050,0.11,0.101957,0.419149,0
17051,0.11,0.146526,0.419149,0
17052,0.06,0.043859,0.419148,0
17053,0.06,0.042537,0.419148,0
17054,0.06,0.046886,0.419149,0
17055,0.07,0.051493,0.419149,0
17057,0.13,0.086981,0.419148,0
17056,0.07,0.104715,0.419148,0
17058,0.02,0.013793,0.419148,1
17059,0.02,0.024541,0.419149,0
17060,0.02,0.01279,0.419149,0
17062,0.18,0.239497,0.419149,0
17063,0.2,0.222122,0.419149,0
17061,0.17,0.226909,0.419149,0
17064,0.53,1.122345,0.419145,0
17066,3.8,0.639736,0.419126,0
17065,0.64,0.913943,0.419148,0
17067,0.08,0.037639,0.419146,0
17068,0.02,0.0154,0.419148,1
17069,0.12,0.153332,0.419149,0
17070,0.02,0.009848,0.419148,1
17071,0.05,0.065249,0.419149,0
17072,0.02,0.019041,0.419149,0
17073,0.37,0.434551,0.419149,0
17075,0.4,0.407111,0.419149,0
17074,0.33,0.365762,0.419149,0
17076,0.37,0.353592,0.419149,0
17077,0.44,0.347306,0.419149,0
17078,0.02,0.065687,0.41914,1
17079,0.02,0.010685,0.419148,1
17080,0.06,0.036095,0.419148,0
17082,0.09,0.070537,0.419149,0
17083,0.04,0.037471,0.419149,0
17084,0.02,0.00761,0.419148,1
17085,0.16,0.056873,0.419142,0
17086,0.03,0.067121,0.419144,0
17089,0.02,0.020193,0.419149,0
17090,0.09,0.046762,0.419147,0
17091,0.02,0.020534,0.419147,1
17092,0.04,0.03118,0.419149,0
17093,0.06,0.087716,0.419148,0
17094,0.02,0.008567,0.419148,1
17095,0.02,0.008497,0.419148,1
17096,0.02,0.005652,0.419148,1
17097,0.03,0.065344,0.419145,0
17098,0.22,0.155538,0.419148,0
17099,0.22,0.169494,0.419149,0
17100,0.1,0.085151,0.419149,0
17101,0.04,0.032247,0.419149,0
17102,0.1,0.120589,0.419149,0
17103,0.12,0.118067,0.419149,0
17104,0.17,0.146418,0.419149,0
17105,0.25,0.322484,0.419149,0
17107,0.31,0.222855,0.419148,0
17106,0.19,0.21689,0.419149,0
17108,0.46,0.402239,0.419149,0
17109,0.26,0.32604,0.419149,0
17110,0.04,0.049431,0.419149,0
17111,0.03,0.017424,0.419148,0
17112,0.03,0.041675,0.419149,0
17114,0.05,0.062528,0.419149,0
17115,0.06,0.04797,0.419149,0
17116,0.05,0.071116,0.419148,0
17117,0.07,0.059348,0.419149,0
17118,0.07,0.078579,0.419149,0
17119,0.11,0.081398,0.419149,0
17121,0.07,0.050838,0.419149,0
17120,0.05,0.068686,0.419149,0
17123,0.06,0.049168,0.419149,0
17122,0.05,0.061161,0.419149,0
17125,0.09,0.203243,0.419146,0
17126,0.39,0.173209,0.419146,0
17127,0.1,0.106406,0.419149,0
17128,0.1,0.093976,0.419149,0
17130,0.06,0.045242,0.419149,0
17131,0.06,0.050783,0.419149,0
17132,0.33,0.473846,0.419148,0
17133,0.4,0.433385,0.419149,0
17134,0.06,0.093793,0.419148,0
17135,0.05,0.031819,0.419148,0
17139,0.92,0.181912,0.41913,0
17138,0.27,0.225957,0.419149,0
17140,0.04,0.109802,0.419142,0
17141,0.06,0.097297,0.419148,0
17142,0.08,0.109797,0.419148,0
17143,0.14,0.221292,0.419148,0
17144,0.94,0.156892,0.41913,0
17145,0.03,0.116041,0.419138,0
17146,0.16,0.171894,0.419149,0
17147,0.12,0.220756,0.419146,0
17148,1.3,0.36437,0.419138,0
17149,0.04,0.16973,0.419134,0
17150,0.56,0.233334,0.419143,0
17151,0.09,0.090666,0.419149,0
17152,0.64,0.305779,0.419146,0
17153,0.07,0.146293,0.419146,0
17156,0.05,0.094232,0.419147,0
17157,0.15,0.079865,0.419147,0
17158,0.02,0.027679,0.419146,1
17159,0.02,0.015593,0.419148,1
17161,1.2,0.82818,0.419148,0
17162,0.17,0.249186,0.419148,0
17163,0.27,0.449687,0.419147,0
17164,0.88,0.523595,0.419147,0
17165,0.31,0.423455,0.419149,0
17166,0.28,0.20489,0.419149,0
17168,0.17,0.087734,0.419147,0
17169,0.06,0.116554,0.419147,0
17170,0.14,0.14451,0.419149,0
17171,0.07,0.0678,0.419149,0
17172,0.73,0.915937,0.419149,0
17173,0.14,0.246425,0.419147,0
17175,0.2,0.257674,0.419149,0
17174,0.18,0.199781,0.419149,0
17176,0.64,0.568619,0.419149,0
17177,2.6,0.500546,0.419128,0
17178,0.32,0.534675,0.419147,0
17179,0.25,0.282613,0.419149,0
17180,0.82,1.112393,0.419149,0
17181,0.32,0.303532,0.419149,0
17182,0.82,0.750937,0.419149,0
17183,1.1,0.732557,0.419148,0
17184,0.14,0.194853,0.419148,0
17185,0.33,0.306112,0.419149,0
17186,0.56,0.453488,0.419149,0
17187,0.2,0.24317,0.419149,0
17190,0.1,0.098207,0.419149,0
17191,0.26,0.184499,0.419148,0
17192,0.09,0.129719,0.419148,0
17194,0.06,0.038731,0.419148,0
17195,0.19,0.109738,0.419147,0
17196,0.04,0.107435,0.419144,0
17197,0.72,0.368127,0.419148,0
17198,0.27,0.457599,0.419147,0
17199,0.14,0.398074,0.419141,0
17200,0.7,0.48018,0.419148,0
17201,1.3,0.553107,0.419144,0
17202,0.23,0.226345,0.419149,0
17204,0.61,0.353896,0.419147,0
17203,0.41,0.409911,0.419149,0
17205,0.55,0.776623,0.419148,0
17206,0.24,0.360312,0.419148,0
17207,0.88,0.716381,0.419149,0
17208,0.45,0.550967,0.419149,0
17209,0.78,0.555022,0.419149,0
17210,0.51,0.585529,0.419149,0
17211,0.18,0.209237,0.419149,0
17212,0.12,0.138792,0.419149,0
17213,0.05,0.095292,0.419146,0
17214,0.24,0.09415,0.419144,0
17217,0.29,0.249801,0.419149,0
17216,0.29,0.249801,0.419149,0
17218,0.17,0.222968,0.419149,0
17219,0.17,0.222968,0.419149,0
17220,0.59,0.522614,0.419149,0
17221,0.59,0.522614,0.419149,0
17222,0.23,0.261449,0.419149,0
17223,0.36,0.316742,0.419149,0
17225,0.67,0.506405,0.419149,0
17226,0.25,0.311902,0.419149,0
17227,0.64,0.511165,0.419149,0
17228,0.23,0.305138,0.419149,0
17229,0.12,0.179395,0.419148,0
17230,0.18,0.181024,0.419149,0
17232,0.29,0.185007,0.419148,0
17231,0.19,0.198276,0.419149,0
17233,0.23,0.449533,0.419146,0
17235,0.14,0.13936,0.419149,0
17234,0.11,0.150111,0.419149,0
17236,0.13,0.062082,0.419146,0
17237,0.18,0.14727,0.419149,0
17239,0.13,0.064711,0.419146,0
17240,0.08,0.304985,0.419137,0
17241,0.06,0.10056,0.419147,0
17242,0.08,0.057249,0.419148,0
17243,0.11,0.094576,0.419149,0
17244,0.15,0.081361,0.419147,0
17246,0.43,0.179064,0.419143,0
17247,0.05,0.031749,0.419148,0
17248,0.05,0.040393,0.419149,0
17249,0.05,0.028713,0.419147,0
17253,0.09,0.065617,0.419148,0
17255,0.09,0.10867,0.419149,0
17251,0.08,0.057404,0.419148,0
17254,0.09,0.088328,0.419149,0
17252,0.08,0.090512,0.419149,0
17250,0.05,0.072874,0.419148,0
17256,0.02,0.027948,0.419146,1
17257,0.02,0.086708,0.419129,1
17258,0.05,0.041559,0.419149,0
17259,0.05,0.055519,0.419149,0
17261,0.17,0.10196,0.419147,0
17262,0.39,0.592493,0.419148,0
17263,0.38,0.584204,0.419148,0
17264,0.16,0.193788,0.419149,0
17265,0.18,0.108555,0.419147,0
17266,0.05,0.141916,0.419143,0
17267,0.13,0.070844,0.419147,0
17268,0.3,0.195499,0.419148,0
17269,0.14,0.117807,0.419149,0
17270,0.35,0.502292,0.419148,0
17271,0.27,0.171143,0.419148,0
17272,0.75,0.473741,0.419148,0
17273,0.28,0.575196,0.419146,0
17275,0.18,0.232828,0.419149,0
17274,0.18,0.232828,0.419149,0
17276,0.11,0.153721,0.419148,0
17277,0.11,0.153721,0.419148,0
17278,0.22,0.137577,0.419148,0
17279,0.22,0.137577,0.419148,0
17281,0.18,0.160134,0.419149,0
17280,0.18,0.160134,0.419149,0
17282,0.24,0.276541,0.419149,0
17283,0.14,0.166312,0.419149,0
17284,0.29,0.212643,0.419149,0
17285,0.12,0.088442,0.419149,0
17286,0.22,0.471823,0.419146,0
17287,0.34,0.218651,0.419148,0
17288,0.03,0.026188,0.419149,0
17289,0.02,0.022944,0.419149,0
17291,0.02,0.027457,0.419147,1
17292,0.04,0.044451,0.419149,0
17293,0.03,0.017913,0.419148,0
17294,0.07,0.040928,0.419147,0
17295,0.05,0.174916,0.419137,0
17297,0.79,0.144299,0.419126,0
17296,0.11,0.188,0.419147,0
17298,0.06,0.044258,0.419149,0
17299,0.03,0.100449,0.419138,0
17300,0.1,0.076218,0.419149,0
17301,0.16,0.080274,0.419145,0
17302,0.12,0.070053,0.419147,0
17303,0.11,2.534335,0.419113,0
17304,0.02,0.057565,0.419137,1
17306,0.02,0.044967,0.419144,0
17305,0.02,0.044844,0.419144,0
17307,0.18,0.106113,0.419147,0
17308,0.76,0.350611,0.419144,0
17309,0.26,0.081725,0.419138,0
17311,0.08,0.075072,0.419149,0
17310,0.06,0.074803,0.419149,0
17312,0.14,0.099811,0.419148,0
17314,0.06,0.049522,0.419149,0
17313,0.05,0.05405,0.419149,0
17315,0.12,0.066641,0.419148,0
17316,0.24,0.058136,0.419135,0
17317,0.02,0.025167,0.419146,1
17318,0.12,0.14801,0.419149,0
17319,0.02,0.015881,0.419148,1
17320,0.05,0.033292,0.419148,0
17321,0.18,0.109099,0.419148,0
17322,0.03,0.086231,0.41914,0
17323,0.02,0.035708,0.419144,1
17326,0.04,0.148652,0.419136,0
17327,0.05,0.136754,0.419142,0
17328,0.06,0.05577,0.419149,0
17329,0.02,0.013964,0.419148,1
17330,0.16,0.068298,0.419144,0
17331,0.07,0.004907,0.419108,0
17332,0.02,0.028582,0.419146,1
17333,0.02,0.036658,0.419146,0
17334,0.05,0.036569,0.419149,0
17335,0.3,0.188267,0.419148,0
17336,0.45,0.301253,0.419148,0
17337,0.07,0.186064,0.419143,0
17338,0.14,0.12765,0.419149,0
17339,0.11,0.059265,0.419147,0
17340,0.05,0.046762,0.419149,0
17342,0.08,0.103409,0.419149,0
17343,0.09,0.093899,0.419149,0
17341,0.06,0.088214,0.419148,0
17344,0.06,0.111484,0.419146,0
17345,0.02,0.01292,0.419148,1
17346,0.16,0.108121,0.419149,0
17347,0.02,0.015919,0.419148,1
17348,0.09,0.035528,0.419145,0
17349,0.02,0.006542,0.419148,1
17350,0.02,0.016703,0.419148,1
17352,0.02,0.021933,0.419149,0
17351,0.02,0.023867,0.419146,1
17353,0.02,0.005195,0.419148,1
17354,0.02,0.006005,0.419148,1
17355,0.02,0.018923,0.419149,0
17356,0.04,0.015654,0.419145,0
17357,0.02,0.015016,0.419148,1
17358,0.02,0.014061,0.419149,0
17359,0.03,0.058272,0.419147,0
17360,0.05,0.044359,0.419149,0
17362,0.37,0.161932,0.419144,0
17361,0.29,0.201552,0.419148,0
17363,0.06,0.146806,0.419143,0
17364,0.07,0.222137,0.419141,0
17365,0.05,0.067127,0.419149,0
17367,0.09,0.068605,0.419149,0
17366,0.06,0.028296,0.419145,0
17369,0.02,0.04373,0.419141,1
17370,0.02,0.04373,0.419141,1
17371,0.02,0.016908,0.419148,1
17372,0.02,0.012857,0.419148,1
17373,0.02,0.013431,0.419148,1
17374,0.02,0.013473,0.419149,0
17375,0.16,0.102459,0.419148,0
17376,0.12,0.110629,0.419149,0
17377,0.13,0.110338,0.419149,0
17378,0.27,0.066383,0.419136,0
17380,0.51,0.217409,0.419144,0
17379,0.5,0.214436,0.419144,0
17381,0.05,0.158334,0.41914,0
17382,0.08,0.140059,0.419147,0
17383,0.11,0.20974,0.419146,0
17384,0.02,0.022375,0.419147,1
17385,0.07,0.020698,0.419143,0
17386,0.06,0.065268,0.419149,0
17387,0.06,0.055151,0.419149,0
17389,0.08,0.045623,0.419148,0
17388,0.05,0.049699,0.419149,0
17390,0.02,0.021296,0.419147,1
17391,0.02,0.017056,0.419148,1
17392,0.02,0.018599,0.419147,1
17393,0.03,0.018267,0.419148,0
17394,0.07,0.168407,0.419143,0
17395,0.03,0.012494,0.419145,0
17396,0.02,0.014972,0.419148,1
17397,0.02,0.015224,0.419148,1
17398,0.02,0.015224,0.419148,1
17400,0.02,0.011817,0.419148,1
17401,0.02,0.012674,0.419148,1
17399,0.02,0.012194,0.419148,1
17402,0.11,0.121191,0.419149,0
17403,0.12,0.104797,0.419149,0
17404,0.04,0.125461,0.419138,0
17406,0.13,0.113563,0.419149,0
17405,0.11,0.121725,0.419149,0
17407,0.05,0.074339,0.419148,0
17408,0.07,0.055403,0.419149,0
17409,0.09,0.058332,0.419148,0
17415,0.02,0.007048,0.419144,0
17410,0.02,0.007746,0.419148,1
17411,0.02,0.006441,0.419148,1
17412,0.02,0.00697,0.419148,1
17413,0.02,0.007143,0.419148,1
17414,0.02,0.007319,0.419148,1
17416,0.02,0.01805,0.419149,0
17417,0.04,0.053637,0.419148,0
17418,0.06,0.038967,0.419148,0
17419,0.07,0.038032,0.419147,0
17420,0.18,0.066922,0.419147,0
17422,0.02,0.016554,0.419148,1
17423,0.03,0.047059,0.419148,0
17425,0.02,0.014469,0.419148,1
17426,0.28,0.28,0.419149,0
17427,0.28,0.28,0.419149,0
17428,0.32,0.32,0.419149,0
17429,0.32,0.32,0.419149,0
17432,0.07,0.089788,0.419149,0
17433,0.08,0.073425,0.419149,0
17434,0.12,0.088329,0.419149,0
17435,0.05,0.0581,0.419149,0
17437,0.08,0.095667,0.419149,0
17439,0.24,0.05732,0.419134,0
17438,0.15,0.102582,0.419148,0
17436,0.08,0.091952,0.419149,0
17441,0.08,0.128998,0.419147,0
17440,0.07,0.155262,0.419145,0
17442,0.12,0.151992,0.419149,0
17443,0.04,0.04825,0.419149,0
17445,0.1,0.081352,0.419149,0
17444,0.08,0.081701,0.419149,0
17447,0.09,0.096561,0.419149,0
17448,0.12,0.069224,0.419147,0
17446,0.09,0.086167,0.419149,0
17449,0.06,0.118585,0.419146,0
17450,0.1,0.085515,0.419149,0
17451,0.13,0.111058,0.419149,0
17452,0.11,0.128764,0.419149,0
17453,0.02,0.024133,0.419149,0
17454,0.03,0.024902,0.419149,0
17457,0.06,0.056048,0.419149,0
17458,0.06,0.05905,0.419149,0
17460,0.11,0.060378,0.419147,0
17459,0.08,0.06647,0.419149,0
17461,0.03,0.072145,0.419144,0
17462,0.1,0.098419,0.419149,0
17463,0.18,0.146403,0.419149,0
17464,0.2,0.130018,0.419148,0
17468,0.13,0.132513,0.419149,0
17465,0.1,0.113294,0.419149,0
17466,0.1,0.14579,0.419148,0
17467,0.12,0.136889,0.419149,0
17470,0.02,0.05474,0.419143,1
17472,0.24,0.157022,0.419148,0
17474,0.18,0.169786,0.419149,0
17473,0.13,0.210419,0.419148,0
17475,0.08,0.078303,0.419149,0
17476,0.08,0.08367,0.419149,0
17477,0.12,0.079492,0.419148,0
17478,0.24,0.09885,0.419143,0
17479,0.04,0.049316,0.419149,0
17484,0.13,0.143894,0.419149,0
17483,0.13,0.161586,0.419149,0
17482,0.12,0.126589,0.419149,0
17485,0.15,0.13128,0.419149,0
17481,0.12,0.110544,0.419149,0
17480,0.11,0.101961,0.419149,0
17486,0.11,0.081873,0.419148,0
17487,0.07,0.094782,0.419148,0
17488,0.11,0.147903,0.419149,0
17490,0.06,0.086377,0.419148,0
17489,0.06,0.081482,0.419148,0
17491,0.21,0.196045,0.419149,0
17492,0.2,0.214235,0.419149,0
17493,0.24,0.147385,0.419148,0
17494,0.1,0.083221,0.419149,0
17495,0.08,0.112218,0.419148,0
17497,0.41,0.403723,0.419149,0
17496,0.29,0.282583,0.419149,0
17498,0.08,0.116528,0.419148,0
17499,0.13,0.072086,0.419147,0
17500,0.04,0.049441,0.419149,0
17501,0.03,0.066209,0.419145,0
17503,0.13,0.079463,0.419148,0
17502,0.08,0.086436,0.419149,0
17504,0.08,0.102637,0.419149,0
17506,0.19,0.120268,0.419148,0
17505,0.13,0.118169,0.419149,0
17508,0.3,0.172049,0.419147,0
17507,0.2,0.17238,0.419149,0
17509,0.07,0.18322,0.419143,0
17510,0.11,0.116038,0.419149,0
17511,0.12,0.136048,0.419149,0
17512,0.13,0.134291,0.419149,0
17513,0.2,0.14559,0.419148,0
17514,0.07,0.072415,0.419149,0
17515,0.16,0.196901,0.419149,0
17516,0.17,0.214765,0.419149,0
17517,0.18,0.13653,0.419149,0
17518,0.2,0.19218,0.419149,0
17519,0.09,0.03993,0.419145,0
17520,0.1,0.086681,0.419149,0
17521,0.02,0.174528,0.419119,0
17522,0.17,0.050884,0.41914,0
17523,0.04,0.032934,0.419149,0
17526,0.03,0.028102,0.419149,0
17524,0.02,0.028592,0.419148,0
17527,0.03,0.032449,0.419149,0
17525,0.03,0.025213,0.419149,0
17528,0.02,0.03,0.419146,1
17531,0.12,0.092686,0.419149,0
17532,0.13,0.089039,0.419148,0
17530,0.1,0.188793,0.419147,0
17533,0.04,0.095531,0.419145,0
17534,0.06,0.07385,0.419149,0
17535,0.08,0.17528,0.419146,0
17536,3.2,0.134435,0.419113,0
17537,0.03,0.046307,0.419148,0
17538,0.03,0.043571,0.419148,0
17539,0.04,0.048962,0.419149,0
17540,0.09,0.032821,0.419143,0
17541,0.15,0.181599,0.419149,0
17542,0.15,0.123869,0.419149,0
17544,0.02,0.011721,0.419148,1
17546,0.02,0.013395,0.419148,1
17545,0.02,0.012663,0.419148,1
17548,0.08,0.085028,0.419149,0
17550,0.06,0.058573,0.419149,0
17549,0.05,0.048241,0.419149,0
17553,0.05,0.065895,0.419149,0
17551,0.04,0.067355,0.419147,0
17554,0.07,0.07164,0.419149,0
17552,0.04,0.067355,0.419147,0
17555,0.1,0.089639,0.419149,0
17557,0.13,0.083711,0.419148,0
17558,0.2,0.093487,0.419145,0
17556,0.11,0.108087,0.419149,0
17560,0.05,0.10027,0.419146,0
17561,0.08,0.07844,0.419149,0
17559,0.03,0.064533,0.419145,0
17562,0.04,0.026654,0.419148,0
17563,0.06,0.06587,0.419149,0
17564,0.24,0.077364,0.41914,0
17565,0.1,0.080277,0.419149,0
17566,0.16,0.083877,0.419147,0
17567,0.05,0.119135,0.419145,0
17568,0.03,0.098571,0.419141,0
17569,0.04,0.015892,0.419145,0
17570,0.18,0.135606,0.419149,0
17571,0.06,0.104976,0.419148,0
17572,0.11,0.062892,0.419148,0
17573,0.07,0.088362,0.419149,0
17574,0.11,0.087191,0.419149,0
17575,0.08,0.278228,0.419142,0
17576,0.25,0.071811,0.419142,0
17579,0.09,0.07888,0.419149,0
